,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
95,2022-07-11 20:51:47,1547.5212,0.8360000000000021,17.5102,0.00013580395256426305,
96,2022-07-11 20:53:16,1547.5299,0.8455000000000013,17.6905,0.00013580471603967607,
97,2022-07-11 20:54:44,1547.5399,0.48499999999999943,10.5665,0.00013580559359762206,
98,2022-07-11 20:56:13,1547.5505,0.8889999999999958,18.5108,0.00013580652380904478,
99,2022-07-11 20:57:42,1547.5471,0.9344999999999999,19.3601,0.00013580622543934317,
100,2022-07-11 20:59:10,1547.5551,0.9355000000000011,19.3787,0.00013580692748569996,
101,2022-07-11 21:00:39,1547.5626,0.9824999999999982,20.2465,0.00013580758565415944,
102,2022-07-11 21:02:08,1547.5713,1.0209999999999972,20.9503,0.00013580834912957243,
103,2022-07-11 21:03:37,1547.5798,1.016999999999996,20.8775,0.00013580909505382652,
104,2022-07-11 21:05:06,1547.585,1.0670000000000002,21.7832,0.00013580955138395846,
105,2022-07-11 21:06:34,1547.5896,1.0750000000000028,21.9272,0.0001358099550606136,
106,2022-07-11 21:08:03,1547.5907,1.1040000000000028,22.4468,0.00013581005159198764,
107,2022-07-11 21:09:32,1547.5971,0.6900000000000013,14.69,0.0001358106132290731,
108,2022-07-11 21:11:00,1547.602,1.1690000000000005,23.5988,0.00013581104323246663,
109,2022-07-11 21:12:29,1547.5678,1.0889999999999986,22.1784,0.00013580804198429135,
110,2022-07-11 21:13:58,1547.5825,1.203000000000003,24.1946,0.00013580933199447195,
111,2022-07-11 21:15:27,1547.5774,0.6905000000000001,14.6998,0.00013580888443991948,
112,2022-07-11 21:16:55,1547.5797,1.2414999999999985,24.8637,0.00013580908627824708,
113,2022-07-11 21:18:24,1547.5007,1.2630000000000017,25.2347,0.0001358021535704738,
114,2022-07-11 21:19:53,1547.7146,1.2109999999999985,24.3341,0.00013582092453493842,
115,2022-07-11 21:21:22,1547.7403,1.3150000000000013,26.1246,0.0001358231798588596,
116,2022-07-11 21:22:50,1547.7734,1.3415,26.574,0.00013582608457566082,
117,2022-07-11 21:24:19,1547.7241,1.3605000000000018,26.8945,0.00013582175821498713,
118,2022-07-11 21:25:48,1547.7161,1.3125,26.082,0.00013582105616863035,
119,2022-07-11 21:27:17,1547.7313,0.9875000000000007,20.3382,0.00013582239005670825,
120,2022-07-11 21:28:45,1547.7135,1.3930000000000007,27.4395,0.00013582082800356438,
121,2022-07-11 21:30:14,1547.7257,0.9735000000000014,20.081,0.00013582189862425847,
122,2022-07-11 21:31:43,1547.7123,1.4430000000000014,28.2701,0.00013582072269661085,
123,2022-07-11 21:33:12,1547.718,1.4414999999999978,28.2454,0.00013582122290464006,
124,2022-07-11 21:34:40,1547.7188,1.4819999999999993,28.9114,0.00013582129310927576,
125,2022-07-11 21:36:09,1547.7212,1.4939999999999998,29.1075,0.0001358215037231828,
126,2022-07-11 21:37:38,1547.7194,1.4985000000000035,29.181,0.0001358213457627525,
127,2022-07-11 21:39:07,1547.7197,1.5280000000000022,29.6604,0.0001358213720894909,
128,2022-07-11 21:40:35,1547.7266,1.4269999999999996,28.0054,0.0001358219776044736,
