,time,ctwl/nm,notch/dB,reflection/%,t-depth/dB,n_ac
711,2022-07-12 12:06:40,1536.9357,,26.58,1.3420,1.348750E-7
712,2022-07-12 12:08:09,1536.9344,,32.13,1.6830,1.348749E-7
713,2022-07-12 12:09:38,1536.9261,,30.14,1.5580,1.348742E-7
714,2022-07-12 12:11:08,1536.9262,,32.13,1.6830,1.348742E-7
715,2022-07-12 12:12:37,1536.9297,,29.42,1.5130,1.348745E-7
716,2022-07-12 12:14:06,1536.9243,,32.16,1.6850,1.348740E-7
717,2022-07-12 12:15:36,1536.9236,,32.08,1.6800,1.348740E-7
718,2022-07-12 12:17:05,1536.9239,,28.29,1.4440,1.348740E-7
719,2022-07-12 12:18:35,1536.92,,32.17,1.6860,1.348736E-7
720,2022-07-12 12:20:11,1536.9211,,32.14,1.6840,1.348737E-7
721,2022-07-12 12:21:43,1536.9154,,32.13,1.6830,1.348732E-7
722,2022-07-12 12:23:16,1536.9122,,32.17,1.6860,1.348730E-7
723,2022-07-12 12:24:46,1536.9102,,32.13,1.6830,1.348728E-7
724,2022-07-12 12:26:18,1536.9109,,32.21,1.6885,1.348728E-7
725,2022-07-12 12:27:48,1536.9055,,29.07,1.4915,1.348724E-7
726,2022-07-12 12:29:17,1536.9019,,19.93,0.9655,1.348720E-7
727,2022-07-12 12:30:46,1536.9056,,32.12,1.6825,1.348724E-7
728,2022-07-12 12:32:15,1536.9,,32.15,1.6845,1.348719E-7
729,2022-07-12 12:33:45,1536.8971,,32.19,1.6870,1.348716E-7
730,2022-07-12 12:35:18,1536.8953,,31.29,1.6295,1.348715E-7
731,2022-07-12 12:36:47,1536.8919,,32.10,1.6810,1.348712E-7
732,2022-07-12 12:38:16,1536.8923,,15.15,0.7135,1.348712E-7
733,2022-07-12 12:39:46,1536.8871,,32.17,1.6860,1.348707E-7
734,2022-07-12 12:41:15,1536.8869,,25.15,1.2580,1.348707E-7
735,2022-07-12 12:42:44,1536.8866,,32.19,1.6870,1.348707E-7
736,2022-07-12 12:44:14,1536.8817,,31.96,1.6725,1.348703E-7
737,2022-07-12 12:45:43,1536.8807,,29.08,1.4925,1.348702E-7
738,2022-07-12 12:47:13,1536.8758,,26.21,1.3200,1.348698E-7
739,2022-07-12 12:48:42,1536.8761,,32.11,1.6820,1.348698E-7
740,2022-07-12 12:50:11,1536.8755,,32.20,1.6875,1.348697E-7
741,2022-07-12 12:51:41,1536.8206,,32.12,1.6825,1.348649E-7
742,2022-07-12 12:53:10,1536.8255,,32.11,1.6820,1.348653E-7
743,2022-07-12 12:54:39,1536.8219,,32.17,1.6855,1.348650E-7
744,2022-07-12 12:56:09,1536.8177,,32.14,1.6840,1.348647E-7
745,2022-07-12 12:57:38,1536.8167,,32.19,1.6870,1.348646E-7
746,2022-07-12 12:59:08,1536.8145,,32.17,1.6855,1.348644E-7
747,2022-07-12 13:00:37,1536.8102,,32.17,1.6855,1.348640E-7
748,2022-07-12 13:02:06,1536.8113,,32.15,1.6845,1.348641E-7
749,2022-07-12 13:03:36,1536.8083,,32.07,1.6795,1.348638E-7
750,2022-07-12 13:05:05,1536.8066,,32.19,1.6870,1.348637E-7
751,2022-07-12 13:06:35,1536.8037,,32.14,1.6840,1.348634E-7
752,2022-07-12 13:08:04,1536.8016,,32.13,1.6835,1.348632E-7
753,2022-07-12 13:09:33,1536.8014,,32.23,1.6895,1.348632E-7
754,2022-07-12 13:11:03,1536.8005,,31.89,1.6680,1.348631E-7
755,2022-07-12 13:12:32,1536.7961,,23.66,1.1725,1.348628E-7
756,2022-07-12 13:14:01,1536.7958,,25.50,1.2785,1.348627E-7
757,2022-07-12 13:15:31,1536.7954,,31.76,1.6595,1.348627E-7
758,2022-07-12 13:17:01,1536.7916,,32.22,1.6890,1.348624E-7
759,2022-07-12 13:18:30,1536.7878,,24.80,1.2380,1.348620E-7
760,2022-07-12 13:19:59,1536.7907,,30.43,1.5755,1.348623E-7
761,2022-07-12 13:21:29,1536.7871,,32.22,1.6890,1.348620E-7
762,2022-07-12 13:22:58,1536.783,,22.68,1.1170,1.348616E-7
763,2022-07-12 13:24:27,1536.7823,,32.13,1.6835,1.348616E-7
764,2022-07-12 13:25:57,1536.7812,,32.20,1.6880,1.348615E-7
765,2022-07-12 13:27:26,1536.7808,,32.19,1.6870,1.348614E-7
766,2022-07-12 13:28:56,1536.776,,32.19,1.6870,1.348610E-7
767,2022-07-12 13:30:25,1536.7762,,32.15,1.6845,1.348610E-7
768,2022-07-12 13:31:54,1536.7756,,32.20,1.6880,1.348610E-7
769,2022-07-12 13:33:24,1536.7726,,32.01,1.6755,1.348607E-7
770,2022-07-12 13:34:53,1536.7728,,19.36,0.9345,1.348607E-7
771,2022-07-12 13:36:22,1536.775,,32.19,1.6870,1.348609E-7
772,2022-07-12 13:37:52,1536.7715,,31.99,1.6740,1.348606E-7
773,2022-07-12 13:39:22,1536.7678,,32.19,1.6870,1.348603E-7
774,2022-07-12 13:40:51,1536.771,,18.67,0.8975,1.348606E-7
775,2022-07-12 13:42:20,1536.7642,,24.55,1.2235,1.348600E-7
776,2022-07-12 13:43:50,1536.7634,,32.21,1.6885,1.348599E-7
777,2022-07-12 13:45:19,1536.7624,,32.13,1.6830,1.348598E-7
778,2022-07-12 13:46:48,1536.7589,,32.13,1.6830,1.348595E-7
779,2022-07-12 13:48:18,1536.7585,,26.76,1.3525,1.348595E-7
780,2022-07-12 13:49:47,1536.7536,,32.18,1.6865,1.348590E-7
781,2022-07-12 13:51:17,1536.7567,,32.16,1.6850,1.348593E-7
782,2022-07-12 13:52:46,1536.7534,,30.97,1.6095,1.348590E-7
783,2022-07-12 13:54:16,1536.7462,,32.17,1.6860,1.348584E-7
784,2022-07-12 13:55:45,1536.7514,,31.34,1.6330,1.348588E-7
785,2022-07-12 13:57:14,1536.7517,,31.44,1.6395,1.348589E-7
786,2022-07-12 13:58:44,1536.7453,,32.19,1.6870,1.348583E-7
787,2022-07-12 14:00:14,1536.7398,,32.05,1.6780,1.348578E-7
788,2022-07-12 14:01:43,1536.7472,,32.06,1.6790,1.348585E-7
789,2022-07-12 14:03:12,1536.7313,,29.79,1.5360,1.348571E-7
790,2022-07-12 14:04:42,1536.7278,,23.80,1.1805,1.348568E-7
791,2022-07-12 14:06:11,1536.7206,,31.22,1.6255,1.348561E-7
792,2022-07-12 14:07:40,1536.7249,,31.14,1.6205,1.348565E-7
793,2022-07-12 14:09:10,1536.727,,32.20,1.6875,1.348567E-7
794,2022-07-12 14:10:40,1536.7233,,32.06,1.6790,1.348564E-7
795,2022-07-12 14:12:09,1536.7201,,32.17,1.6855,1.348561E-7
796,2022-07-12 14:13:38,1536.7233,,32.16,1.6850,1.348564E-7
797,2022-07-12 14:15:08,1536.7194,,31.92,1.6695,1.348560E-7
798,2022-07-12 14:16:37,1536.7145,,31.50,1.6430,1.348556E-7
799,2022-07-12 14:18:07,1536.6948,,22.86,1.1270,1.348539E-7
800,2022-07-12 14:19:36,1536.6814,,32.21,1.6885,1.348527E-7
801,2022-07-12 14:21:06,1536.6921,,32.20,1.6875,1.348536E-7
802,2022-07-12 14:22:35,1536.6953,,32.18,1.6865,1.348539E-7
803,2022-07-12 14:24:05,1536.7111,,28.97,1.4855,1.348553E-7
804,2022-07-12 14:25:34,1536.7084,,29.32,1.5070,1.348551E-7
805,2022-07-12 14:27:03,1536.6848,,31.04,1.6140,1.348530E-7
806,2022-07-12 14:28:33,1536.6931,,32.21,1.6885,1.348537E-7
807,2022-07-12 14:30:03,1536.6899,,28.19,1.4380,1.348534E-7
808,2022-07-12 14:31:32,1536.6917,,28.05,1.4295,1.348536E-7
809,2022-07-12 14:33:01,1536.691,,32.19,1.6870,1.348535E-7
810,2022-07-12 14:34:31,1536.6849,,32.17,1.6860,1.348530E-7
811,2022-07-12 14:36:00,1536.6815,,18.07,0.8655,1.348527E-7
812,2022-07-12 14:37:29,1536.6832,,20.51,0.9970,1.348529E-7
813,2022-07-12 14:38:59,1536.68,,24.43,1.2165,1.348526E-7
814,2022-07-12 14:40:29,1536.6788,,31.46,1.6405,1.348525E-7
815,2022-07-12 14:41:58,1536.6786,,32.15,1.6845,1.348525E-7
816,2022-07-12 14:43:28,1536.6753,,30.76,1.5965,1.348522E-7
817,2022-07-12 14:44:57,1536.6749,,32.07,1.6795,1.348521E-7
818,2022-07-12 14:46:26,1536.6767,,20.91,1.0190,1.348523E-7
819,2022-07-12 14:47:56,1536.6728,,27.30,1.3845,1.348519E-7
820,2022-07-12 14:49:25,1536.6722,,28.93,1.4830,1.348519E-7
821,2022-07-12 14:50:55,1536.6716,,29.94,1.5455,1.348518E-7
822,2022-07-12 14:52:25,1536.6709,,32.16,1.6850,1.348518E-7
823,2022-07-12 14:53:54,1536.6675,,27.26,1.3825,1.348515E-7
824,2022-07-12 14:55:23,1536.666,,32.18,1.6865,1.348513E-7
825,2022-07-12 14:56:53,1536.665,,20.76,1.0105,1.348513E-7
826,2022-07-12 14:58:22,1536.6625,,31.78,1.6610,1.348510E-7
827,2022-07-12 14:59:52,1536.6611,,18.67,0.8975,1.348509E-7
828,2022-07-12 15:01:21,1536.658,,32.11,1.6820,1.348506E-7
829,2022-07-12 15:02:51,1536.6577,,32.10,1.6815,1.348506E-7
830,2022-07-12 15:04:20,1536.6541,,32.16,1.6850,1.348503E-7
831,2022-07-12 15:05:50,1536.6537,,32.13,1.6830,1.348503E-7
832,2022-07-12 15:07:19,1536.6537,,31.98,1.6735,1.348503E-7
833,2022-07-12 15:08:48,1536.6525,,32.12,1.6825,1.348502E-7
834,2022-07-12 15:10:18,1536.6516,,28.55,1.4600,1.348501E-7
835,2022-07-12 15:11:48,1536.6479,,32.12,1.6825,1.348498E-7
836,2022-07-12 15:13:17,1536.6474,,32.00,1.6750,1.348497E-7
837,2022-07-12 15:14:47,1536.6472,,32.12,1.6825,1.348497E-7
838,2022-07-12 15:16:16,1536.6463,,32.06,1.6785,1.348496E-7
839,2022-07-12 15:17:46,1536.6431,,31.40,1.6370,1.348493E-7
840,2022-07-12 15:19:15,1536.6436,,21.32,1.0415,1.348494E-7
841,2022-07-12 15:20:44,1536.6421,,32.06,1.6785,1.348492E-7
842,2022-07-12 15:22:14,1536.639,,32.13,1.6830,1.348490E-7
843,2022-07-12 15:23:44,1536.6384,,32.09,1.6805,1.348489E-7
844,2022-07-12 15:25:13,1536.6351,,32.09,1.6805,1.348486E-7
845,2022-07-12 15:26:43,1536.6342,,32.10,1.6815,1.348486E-7
846,2022-07-12 15:28:12,1536.6332,,32.13,1.6830,1.348485E-7
847,2022-07-12 15:29:41,1536.6328,,29.45,1.5150,1.348484E-7
848,2022-07-12 15:31:11,1536.6325,,19.22,0.9270,1.348484E-7
849,2022-07-12 15:32:41,1536.6291,,32.11,1.6820,1.348481E-7
850,2022-07-12 15:34:10,1536.629,,28.65,1.4660,1.348481E-7
851,2022-07-12 15:35:40,1536.629,,32.10,1.6810,1.348481E-7
852,2022-07-12 15:37:09,1536.625,,32.10,1.6810,1.348477E-7
853,2022-07-12 15:38:38,1536.6243,,32.10,1.6815,1.348477E-7
854,2022-07-12 15:40:08,1536.6246,,32.12,1.6825,1.348477E-7
855,2022-07-12 15:41:37,1536.6232,,31.95,1.6715,1.348476E-7
856,2022-07-12 15:43:07,1536.6203,,32.15,1.6845,1.348473E-7
857,2022-07-12 15:44:37,1536.6194,,32.15,1.6845,1.348473E-7
858,2022-07-12 15:46:06,1536.6186,,28.38,1.4495,1.348472E-7
859,2022-07-12 15:47:36,1536.6185,,20.72,1.0085,1.348472E-7
860,2022-07-12 15:49:05,1536.6172,,32.14,1.6840,1.348471E-7
861,2022-07-12 15:50:34,1536.617,,32.12,1.6825,1.348470E-7
862,2022-07-12 15:52:04,1536.6167,,32.13,1.6830,1.348470E-7
863,2022-07-12 15:53:34,1536.6156,,32.12,1.6825,1.348469E-7
864,2022-07-12 15:55:03,1536.6052,,32.16,1.6850,1.348460E-7
865,2022-07-12 15:56:33,1536.6027,,32.20,1.6875,1.348458E-7
866,2022-07-12 15:58:02,1536.6022,,32.16,1.6850,1.348457E-7
867,2022-07-12 15:59:32,1536.5995,,32.14,1.6840,1.348455E-7
868,2022-07-12 16:01:01,1536.5983,,32.18,1.6865,1.348454E-7
869,2022-07-12 16:02:31,1536.5981,,32.17,1.6860,1.348454E-7
870,2022-07-12 16:04:00,1536.5956,,32.16,1.6850,1.348452E-7
871,2022-07-12 16:05:30,1536.5947,,19.93,0.9655,1.348451E-7
872,2022-07-12 16:06:59,1536.5919,,32.17,1.6860,1.348448E-7
873,2022-07-12 16:08:29,1536.6025,,32.18,1.6865,1.348458E-7
874,2022-07-12 16:09:58,1536.5986,,31.86,1.6660,1.348454E-7
875,2022-07-12 16:11:28,1536.5981,,32.15,1.6845,1.348454E-7
876,2022-07-12 16:12:57,1536.5183,,32.17,1.6855,1.348384E-7
877,2022-07-12 16:14:27,1536.5175,,32.13,1.6830,1.348383E-7
878,2022-07-12 16:15:57,1536.5192,,32.17,1.6855,1.348385E-7
879,2022-07-12 16:17:26,1536.5181,,32.20,1.6880,1.348384E-7
880,2022-07-12 16:18:56,1536.515,,32.20,1.6875,1.348381E-7
881,2022-07-12 16:20:25,1536.5141,,31.13,1.6195,1.348380E-7
882,2022-07-12 16:21:54,1536.5097,,32.17,1.6860,1.348376E-7
883,2022-07-12 16:23:24,1536.5039,,32.14,1.6840,1.348371E-7
884,2022-07-12 16:24:54,1536.5013,,32.14,1.6840,1.348369E-7
885,2022-07-12 16:26:23,1536.4951,,32.18,1.6865,1.348363E-7
886,2022-07-12 16:27:53,1536.4996,,24.91,1.2440,1.348367E-7
887,2022-07-12 16:29:22,1536.4957,,32.17,1.6855,1.348364E-7
888,2022-07-12 16:30:52,1536.4928,,32.17,1.6855,1.348361E-7
889,2022-07-12 16:32:21,1536.4974,,31.63,1.6515,1.348366E-7
890,2022-07-12 16:33:51,1536.4897,,32.10,1.6815,1.348359E-7
891,2022-07-12 16:35:21,1536.4897,,32.13,1.6835,1.348359E-7
892,2022-07-12 16:36:50,1536.4925,,32.20,1.6880,1.348361E-7
893,2022-07-12 16:38:20,1536.4875,,32.17,1.6860,1.348357E-7
894,2022-07-12 16:39:52,1536.4885,,32.17,1.6855,1.348358E-7
895,2022-07-12 16:41:25,1536.4737,,32.17,1.6860,1.348345E-7
896,2022-07-12 16:42:55,1536.4878,,31.71,1.6565,1.348357E-7
897,2022-07-12 16:44:26,1536.4705,,31.74,1.6585,1.348342E-7
898,2022-07-12 16:45:56,1536.4696,,32.13,1.6835,1.348341E-7
899,2022-07-12 16:47:28,1536.4726,,32.04,1.6775,1.348344E-7
900,2022-07-12 16:48:58,1536.4656,,32.10,1.6815,1.348338E-7
901,2022-07-12 16:50:27,1536.4692,,27.53,1.3985,1.348341E-7
902,2022-07-12 16:51:57,1536.463,,27.70,1.4085,1.348335E-7
903,2022-07-12 16:53:26,1536.461,,31.86,1.6660,1.348334E-7
904,2022-07-12 16:54:56,1536.4623,,31.99,1.6745,1.348335E-7
905,2022-07-12 16:56:25,1536.453,,32.12,1.6825,1.348327E-7
906,2022-07-12 16:57:55,1536.4609,,32.06,1.6785,1.348333E-7
907,2022-07-12 16:59:24,1536.4617,,22.45,1.1040,1.348334E-7
908,2022-07-12 17:00:54,1536.4344,,26.89,1.3605,1.348310E-7
909,2022-07-12 17:02:23,1536.4529,,25.23,1.2625,1.348326E-7
910,2022-07-12 17:03:53,1536.4359,,32.12,1.6825,1.348312E-7
911,2022-07-12 17:05:26,1536.4341,,32.11,1.6820,1.348310E-7
912,2022-07-12 17:06:56,1536.435,,32.14,1.6840,1.348311E-7
913,2022-07-12 17:08:25,1536.4328,,25.35,1.2695,1.348309E-7
914,2022-07-12 17:09:55,1536.4334,,32.09,1.6805,1.348309E-7
915,2022-07-12 17:11:24,1536.4352,,32.13,1.6830,1.348311E-7
916,2022-07-12 17:12:54,1536.4302,,32.13,1.6830,1.348307E-7
917,2022-07-12 17:14:28,1536.4319,,32.16,1.6850,1.348308E-7
918,2022-07-12 17:15:58,1536.4288,,31.24,1.6265,1.348305E-7
919,2022-07-12 17:17:27,1536.4307,,32.16,1.6850,1.348307E-7
920,2022-07-12 17:18:57,1536.4298,,32.17,1.6855,1.348306E-7
921,2022-07-12 17:20:26,1536.4271,,32.15,1.6845,1.348304E-7
922,2022-07-12 17:21:56,1536.4279,,32.19,1.6870,1.348305E-7
923,2022-07-12 17:23:25,1536.4254,,31.55,1.6460,1.348302E-7
924,2022-07-12 17:24:55,1536.4257,,31.47,1.6415,1.348303E-7
925,2022-07-12 17:26:25,1536.4259,,27.32,1.3860,1.348303E-7
926,2022-07-12 17:27:54,1536.4206,,32.13,1.6830,1.348298E-7
927,2022-07-12 17:29:24,1536.425,,32.14,1.6840,1.348302E-7
928,2022-07-12 17:30:53,1536.4248,,32.13,1.6835,1.348302E-7
929,2022-07-12 17:32:23,1536.4224,,32.16,1.6850,1.348300E-7
930,2022-07-12 17:33:52,1536.4241,,32.14,1.6840,1.348301E-7
931,2022-07-12 17:35:22,1536.4228,,29.18,1.4985,1.348300E-7
932,2022-07-12 17:36:51,1536.4231,,32.17,1.6860,1.348300E-7
933,2022-07-12 17:38:21,1536.4203,,32.16,1.6850,1.348298E-7
934,2022-07-12 17:39:50,1536.419,,32.16,1.6850,1.348297E-7
935,2022-07-12 17:41:20,1536.419,,17.72,0.8470,1.348297E-7
936,2022-07-12 17:42:53,1536.4188,,32.11,1.6820,1.348297E-7
937,2022-07-12 17:44:29,1536.4194,,32.13,1.6830,1.348297E-7
938,2022-07-12 17:45:58,1536.4148,,32.17,1.6855,1.348293E-7
939,2022-07-12 17:47:28,1536.4328,,32.17,1.6855,1.348309E-7
940,2022-07-12 17:49:01,1536.4338,,32.10,1.6810,1.348310E-7
941,2022-07-12 17:50:30,1536.4322,,32.11,1.6820,1.348308E-7
942,2022-07-12 17:52:00,1536.4333,,32.16,1.6850,1.348309E-7
943,2022-07-12 17:53:33,1536.4315,,32.17,1.6855,1.348308E-7
944,2022-07-12 17:55:06,1536.4322,,20.67,1.0055,1.348308E-7
945,2022-07-12 17:56:39,1536.4275,,28.80,1.4750,1.348304E-7
946,2022-07-12 17:58:11,1536.4328,,32.14,1.6840,1.348309E-7
947,2022-07-12 17:59:44,1536.4303,,32.16,1.6850,1.348307E-7
948,2022-07-12 18:01:14,1536.4315,,28.15,1.4355,1.348308E-7
949,2022-07-12 18:02:43,1536.4298,,32.19,1.6870,1.348306E-7
950,2022-07-12 18:04:13,1536.4266,,32.20,1.6880,1.348303E-7
951,2022-07-12 18:05:43,1536.4272,,32.17,1.6860,1.348304E-7
952,2022-07-12 18:07:13,1536.4292,,32.17,1.6855,1.348306E-7
953,2022-07-12 18:08:42,1536.4299,,18.14,0.8695,1.348306E-7
954,2022-07-12 18:10:12,1536.4275,,32.17,1.6855,1.348304E-7
955,2022-07-12 18:11:41,1536.4255,,31.24,1.6265,1.348302E-7
956,2022-07-12 18:13:11,1536.4258,,32.17,1.6855,1.348303E-7
957,2022-07-12 18:14:40,1536.4252,,30.86,1.6025,1.348302E-7
958,2022-07-12 18:16:10,1536.4243,,32.17,1.6860,1.348301E-7
959,2022-07-12 18:17:40,1536.424,,32.15,1.6845,1.348301E-7
960,2022-07-12 18:19:09,1536.4232,,31.98,1.6735,1.348300E-7
961,2022-07-12 18:20:39,1536.4239,,32.17,1.6855,1.348301E-7
962,2022-07-12 18:22:08,1536.424,,32.20,1.6880,1.348301E-7
963,2022-07-12 18:23:38,1536.419,,31.97,1.6730,1.348297E-7
964,2022-07-12 18:25:08,1536.4237,,32.16,1.6850,1.348301E-7
965,2022-07-12 18:26:38,1536.4198,,26.74,1.3515,1.348297E-7
966,2022-07-12 18:28:07,1536.4192,,32.16,1.6850,1.348297E-7
967,2022-07-12 18:29:37,1536.4225,,31.30,1.6305,1.348300E-7
968,2022-07-12 18:31:06,1536.4171,,32.12,1.6825,1.348295E-7
969,2022-07-12 18:32:36,1536.419,,23.98,1.1910,1.348297E-7
970,2022-07-12 18:34:05,1536.4189,,32.12,1.6825,1.348297E-7
971,2022-07-12 18:35:35,1536.4183,,32.17,1.6855,1.348296E-7
972,2022-07-12 18:37:05,1536.4187,,28.21,1.4395,1.348296E-7
973,2022-07-12 18:38:34,1536.4159,,32.18,1.6865,1.348294E-7
974,2022-07-12 18:40:04,1536.4145,,32.15,1.6845,1.348293E-7
975,2022-07-12 18:41:34,1536.4155,,20.69,1.0065,1.348294E-7
976,2022-07-12 18:43:03,1536.4138,,32.17,1.6860,1.348292E-7
977,2022-07-12 18:44:33,1536.4144,,32.20,1.6880,1.348293E-7
978,2022-07-12 18:46:02,1536.4151,,31.58,1.6480,1.348293E-7
979,2022-07-12 18:47:32,1536.4127,,6.34,0.2845,1.348291E-7
980,2022-07-12 18:49:02,1536.4134,,31.76,1.6595,1.348292E-7
981,2022-07-12 18:50:32,1536.4143,,23.91,1.1865,1.348293E-7
982,2022-07-12 18:52:01,1536.4121,,32.16,1.6850,1.348291E-7
983,2022-07-12 18:53:31,1536.4129,,18.72,0.9000,1.348291E-7
984,2022-07-12 18:55:00,1536.4099,,0.65,0.0285,5.68602E-8
985,2022-07-12 18:56:30,1536.4123,,32.20,1.6875,1.348291E-7
986,2022-07-12 18:58:00,1536.4129,,31.81,1.6625,1.348291E-7
987,2022-07-12 18:59:29,1536.4088,,24.16,1.2010,1.348288E-7
988,2022-07-12 19:00:59,1536.4122,,32.20,1.6875,1.348291E-7
989,2022-07-12 19:02:29,1536.4099,,32.21,1.6885,1.348289E-7
990,2022-07-12 19:03:58,1536.408,,31.61,1.6500,1.348287E-7
991,2022-07-12 19:05:28,1536.4098,,32.17,1.6860,1.348289E-7
992,2022-07-12 19:06:57,1536.4095,,24.95,1.2465,1.348288E-7
993,2022-07-12 19:08:28,1536.409,,32.13,1.6835,1.348288E-7
994,2022-07-12 19:09:57,1536.4092,,31.98,1.6735,1.348288E-7
995,2022-07-12 19:11:27,1536.4086,,31.39,1.6360,1.348288E-7
996,2022-07-12 19:12:56,1536.4084,,32.18,1.6865,1.348287E-7
997,2022-07-12 19:14:26,1536.4088,,32.11,1.6820,1.348288E-7
998,2022-07-12 19:15:55,1536.4048,,30.49,1.5795,1.348284E-7
999,2022-07-12 19:17:25,1536.4076,,28.08,1.4315,1.348287E-7
1000,2022-07-12 19:18:55,1536.4079,,31.73,1.6580,1.348287E-7
1001,2022-07-12 19:20:25,1536.4071,,22.32,1.0970,1.348286E-7
1002,2022-07-12 19:21:54,1536.4046,,26.89,1.3605,1.348284E-7
1003,2022-07-12 19:23:24,1536.4036,,32.16,1.6850,1.348283E-7
1004,2022-07-12 19:24:53,1536.4039,,32.23,1.6895,1.348283E-7
1005,2022-07-12 19:26:23,1536.4038,,32.17,1.6860,1.348283E-7
1006,2022-07-12 19:27:53,1536.4029,,25.20,1.2610,1.348283E-7
1007,2022-07-12 19:29:23,1536.4039,,28.90,1.4810,1.348283E-7
1008,2022-07-12 19:30:52,1536.4036,,24.94,1.2460,1.348283E-7
1009,2022-07-12 19:32:22,1536.3997,,31.17,1.6225,1.348280E-7
1010,2022-07-12 19:33:52,1536.3996,,32.09,1.6805,1.348280E-7
1011,2022-07-12 19:35:21,1536.3993,,32.08,1.6800,1.348279E-7
1012,2022-07-12 19:36:51,1536.3992,,31.94,1.6710,1.348279E-7
1013,2022-07-12 19:38:20,1536.3997,,32.14,1.6840,1.348280E-7
1014,2022-07-12 19:39:50,1536.3948,,32.19,1.6870,1.348275E-7
1015,2022-07-12 19:41:20,1536.3964,,32.15,1.6845,1.348277E-7
1016,2022-07-12 19:42:50,1536.3962,,32.17,1.6860,1.348277E-7
1017,2022-07-12 19:44:19,1536.3946,,32.14,1.6840,1.348275E-7
1018,2022-07-12 19:45:49,1536.3957,,32.14,1.6840,1.348276E-7
1019,2022-07-12 19:47:18,1536.3954,,31.69,1.6550,1.348276E-7
1020,2022-07-12 19:48:48,1536.3935,,32.14,1.6840,1.348274E-7
1021,2022-07-12 19:50:18,1536.3948,,32.17,1.6860,1.348275E-7
1022,2022-07-12 19:51:48,1536.3909,,32.16,1.6850,1.348272E-7
1023,2022-07-12 19:53:17,1536.3914,,32.16,1.6850,1.348272E-7
1024,2022-07-12 19:54:47,1536.394,,26.09,1.3130,1.348275E-7
1025,2022-07-12 19:56:17,1536.39,,32.11,1.6820,1.348271E-7
1026,2022-07-12 19:57:46,1536.3901,,32.10,1.6815,1.348271E-7
1027,2022-07-12 19:59:16,1536.389,,32.13,1.6830,1.348270E-7
1028,2022-07-12 20:00:46,1536.3851,,32.11,1.6820,1.348267E-7
1029,2022-07-12 20:02:16,1536.3887,,32.13,1.6830,1.348270E-7
1030,2022-07-12 20:03:46,1536.3846,,25.63,1.2860,1.348267E-7
1031,2022-07-12 20:05:15,1536.3823,,32.10,1.6815,1.348264E-7
1032,2022-07-12 20:06:45,1536.3855,,22.77,1.1220,1.348267E-7
1033,2022-07-12 20:08:14,1536.3847,,32.08,1.6800,1.348267E-7
1034,2022-07-12 20:09:44,1536.3843,,28.85,1.4785,1.348266E-7
1035,2022-07-12 20:11:14,1536.381,,29.85,1.5395,1.348263E-7
1036,2022-07-12 20:12:44,1536.381,,24.04,1.1940,1.348263E-7
1037,2022-07-12 20:14:13,1536.3806,,32.10,1.6810,1.348263E-7
1038,2022-07-12 20:15:43,1536.3799,,29.61,1.5250,1.348262E-7
1039,2022-07-12 20:17:13,1536.3802,,32.12,1.6825,1.348263E-7
1040,2022-07-12 20:18:42,1536.381,,31.48,1.6420,1.348263E-7
1041,2022-07-12 20:20:12,1536.3798,,31.09,1.6170,1.348262E-7
1042,2022-07-12 20:21:42,1536.3795,,32.13,1.6830,1.348262E-7
1043,2022-07-12 20:23:12,1536.3797,,17.65,0.8435,1.348262E-7
1044,2022-07-12 20:24:41,1536.3792,,32.13,1.6835,1.348262E-7
1045,2022-07-12 20:26:11,1536.3765,,32.12,1.6825,1.348259E-7
1046,2022-07-12 20:27:40,1536.376,,31.13,1.6200,1.348259E-7
1047,2022-07-12 20:29:10,1536.3766,,31.38,1.6355,1.348259E-7
1048,2022-07-12 20:30:40,1536.3792,,32.09,1.6805,1.348262E-7
1049,2022-07-12 20:32:10,1536.3766,,32.11,1.6820,1.348259E-7
1050,2022-07-12 20:33:40,1536.3763,,32.14,1.6840,1.348259E-7
1051,2022-07-12 20:35:09,1536.3762,,27.52,1.3980,1.348259E-7
1052,2022-07-12 20:36:39,1536.3758,,29.48,1.5170,1.348259E-7
1053,2022-07-12 20:38:08,1536.3756,,32.16,1.6850,1.348259E-7
1054,2022-07-12 20:39:38,1536.3754,,27.21,1.3795,1.348258E-7
1055,2022-07-12 20:41:08,1536.3752,,26.47,1.3355,1.348258E-7
1056,2022-07-12 20:42:38,1536.3756,,31.92,1.6700,1.348259E-7
1057,2022-07-12 20:44:08,1536.3752,,32.14,1.6840,1.348258E-7
1058,2022-07-12 20:45:37,1536.3754,,32.13,1.6830,1.348258E-7
1059,2022-07-12 20:47:07,1536.3758,,32.14,1.6840,1.348259E-7
1060,2022-07-12 20:48:36,1536.3748,,30.27,1.5660,1.348258E-7
1061,2022-07-12 20:50:06,1536.3747,,18.76,0.9025,1.348258E-7
1062,2022-07-12 20:51:36,1536.3743,,30.80,1.5990,1.348257E-7
1063,2022-07-12 20:53:06,1536.3747,,29.50,1.5180,1.348258E-7
1064,2022-07-12 20:54:36,1536.3747,,32.13,1.6835,1.348258E-7
1065,2022-07-12 20:56:05,1536.3749,,18.01,0.8625,1.348258E-7
1066,2022-07-12 20:57:35,1536.3739,,26.94,1.3635,1.348257E-7
1067,2022-07-12 20:59:05,1536.3718,,32.13,1.6830,1.348255E-7
