,time,ctwl/nm
192,2022-07-13 13:06:53,1540.3397
193,2022-07-13 13:07:03,1540.3333
194,2022-07-13 13:07:13,1540.3278
195,2022-07-13 13:07:23,1540.3207
196,2022-07-13 13:07:33,1540.3135
197,2022-07-13 13:07:43,1540.3072
198,2022-07-13 13:07:53,1540.3009
199,2022-07-13 13:08:03,1540.2946
200,2022-07-13 13:08:13,1540.2874
201,2022-07-13 13:08:23,1540.2803
202,2022-07-13 13:08:33,1540.2732
203,2022-07-13 13:08:43,1540.2645
204,2022-07-13 13:08:53,1540.2589
205,2022-07-13 13:09:03,1540.2518
206,2022-07-13 13:09:13,1540.2439
207,2022-07-13 13:09:23,1540.2368
208,2022-07-13 13:09:33,1540.2297
209,2022-07-13 13:09:43,1540.2218
210,2022-07-13 13:09:53,1540.2154
211,2022-07-13 13:10:03,1540.2083
212,2022-07-13 13:10:13,1540.2004
213,2022-07-13 13:10:23,1540.1948
214,2022-07-13 13:10:33,1540.1869
215,2022-07-13 13:10:43,1540.1798
216,2022-07-13 13:10:53,1540.1751
217,2022-07-13 13:11:03,1540.1687
218,2022-07-13 13:11:13,1540.1632
219,2022-07-13 13:11:23,1540.1584
220,2022-07-13 13:10:27,1540.1529
221,2022-07-13 13:10:37,1540.1482
222,2022-07-13 13:10:47,1540.145
223,2022-07-13 13:10:57,1540.1402
224,2022-07-13 13:11:07,1540.1387
225,2022-07-13 13:11:17,1540.1355
226,2022-07-13 13:11:27,1540.1339
227,2022-07-13 13:11:37,1540.1315
228,2022-07-13 13:12:56,1540.1315
229,2022-07-13 13:13:06,1540.1308
230,2022-07-13 13:12:11,1540.13
231,2022-07-13 13:12:21,1540.1292
232,2022-07-13 13:12:31,1540.1292
233,2022-07-13 13:12:41,1540.13
234,2022-07-13 13:12:51,1540.1308
235,2022-07-13 13:13:01,1540.13
236,2022-07-13 13:13:11,1540.1315
237,2022-07-13 13:13:21,1540.1323
238,2022-07-13 13:13:31,1540.1331
239,2022-07-13 13:13:41,1540.1331
240,2022-07-13 13:13:51,1540.1331
241,2022-07-13 13:14:01,1540.1347
242,2022-07-13 13:14:11,1540.1347
243,2022-07-13 13:14:21,1540.1355
244,2022-07-13 13:14:31,1540.1339
245,2022-07-13 13:14:41,1540.1339
246,2022-07-13 13:14:51,1540.1339
247,2022-07-13 13:15:01,1540.1339
248,2022-07-13 13:15:11,1540.1331
249,2022-07-13 13:15:21,1540.1323
250,2022-07-13 13:15:31,1540.1315
251,2022-07-13 13:15:41,1540.13
252,2022-07-13 13:15:51,1540.13
253,2022-07-13 13:16:01,1540.1284
254,2022-07-13 13:16:11,1540.1276
255,2022-07-13 13:16:21,1540.126
256,2022-07-13 13:16:31,1540.1244
257,2022-07-13 13:16:41,1540.1244
258,2022-07-13 13:16:51,1540.1236
259,2022-07-13 13:17:01,1540.1213
260,2022-07-13 13:17:11,1540.1205
261,2022-07-13 13:17:21,1540.1205
262,2022-07-13 13:17:31,1540.1189
263,2022-07-13 13:17:41,1540.1173
264,2022-07-13 13:17:51,1540.1165
265,2022-07-13 13:18:01,1540.1165
266,2022-07-13 13:18:11,1540.1149
267,2022-07-13 13:18:21,1540.1141
268,2022-07-13 13:18:31,1540.1141
269,2022-07-13 13:18:41,1540.1141
270,2022-07-13 13:18:51,1540.1126
271,2022-07-13 13:19:01,1540.1126
272,2022-07-13 13:19:11,1540.1118
273,2022-07-13 13:19:21,1540.1133
274,2022-07-13 13:19:31,1540.1133
275,2022-07-13 13:19:41,1540.1126
276,2022-07-13 13:19:51,1540.1141
277,2022-07-13 13:20:01,1540.1141
278,2022-07-13 13:20:11,1540.1149
279,2022-07-13 13:20:21,1540.1133
280,2022-07-13 13:20:31,1540.1149
281,2022-07-13 13:20:41,1540.1157
282,2022-07-13 13:20:51,1540.1165
283,2022-07-13 13:21:01,1540.1157
284,2022-07-13 13:21:11,1540.1157
285,2022-07-13 13:21:21,1540.1165
286,2022-07-13 13:21:31,1540.1165
287,2022-07-13 13:21:41,1540.1173
288,2022-07-13 13:21:51,1540.1173
289,2022-07-13 13:22:01,1540.1173
290,2022-07-13 13:22:11,1540.1173
291,2022-07-13 13:22:21,1540.1165
292,2022-07-13 13:22:31,1540.1173
293,2022-07-13 13:22:41,1540.1165
294,2022-07-13 13:22:51,1540.1165
295,2022-07-13 13:23:01,1540.1165
296,2022-07-13 13:23:11,1540.1157
297,2022-07-13 13:23:21,1540.1165
298,2022-07-13 13:23:31,1540.1165
299,2022-07-13 13:23:41,1540.1157
300,2022-07-13 13:23:51,1540.1157
301,2022-07-13 13:24:01,1540.1157
302,2022-07-13 13:24:11,1540.1149
303,2022-07-13 13:24:21,1540.1149
304,2022-07-13 13:24:31,1540.1141
305,2022-07-13 13:24:41,1540.1149
306,2022-07-13 13:24:51,1540.1133
307,2022-07-13 13:25:01,1540.1133
308,2022-07-13 13:25:11,1540.1141
309,2022-07-13 13:25:21,1540.1133
310,2022-07-13 13:25:31,1540.1126
311,2022-07-13 13:25:41,1540.1133
312,2022-07-13 13:25:51,1540.1133
313,2022-07-13 13:26:01,1540.1133
314,2022-07-13 13:26:11,1540.1126
315,2022-07-13 13:26:21,1540.1133
316,2022-07-13 13:26:31,1540.1118
317,2022-07-13 13:26:41,1540.1126
