,time,ctwl
17976,2022/8/1 13:20:39,1548.0846
17977,2022/8/1 13:20:49,1548.083
17978,2022/8/1 13:20:59,1548.0806
17979,2022/8/1 13:21:09,1548.0798
17980,2022/8/1 13:21:19,1548.0782
17981,2022/8/1 13:21:29,1548.0742
17982,2022/8/1 13:21:39,1548.0718
17983,2022/8/1 13:21:49,1548.0702
17984,2022/8/1 13:21:59,1548.0686
17985,2022/8/1 13:22:09,1548.067
17986,2022/8/1 13:22:19,1548.0638
17987,2022/8/1 13:22:29,1548.0622
17988,2022/8/1 13:22:39,1548.0606
17989,2022/8/1 13:22:49,1548.059
17990,2022/8/1 13:22:59,1548.0574
17991,2022/8/1 13:23:09,1548.055
17992,2022/8/1 13:23:19,1548.0526
17993,2022/8/1 13:23:29,1548.051
17994,2022/8/1 13:23:39,1548.0486
17995,2022/8/1 13:23:49,1548.0478
17996,2022/8/1 13:23:59,1548.0454
17997,2022/8/1 13:24:09,1548.0414
17998,2022/8/1 13:24:19,1548.0406
17999,2022/8/1 13:24:29,1548.039
18000,2022/8/1 13:24:39,1548.0366
18001,2022/8/1 13:24:49,1548.035
18002,2022/8/1 13:24:59,1548.031
18003,2022/8/1 13:25:09,1548.0286
18004,2022/8/1 13:25:19,1548.027
18005,2022/8/1 13:25:29,1548.0246
18006,2022/8/1 13:25:39,1548.023
18007,2022/8/1 13:25:49,1548.0206
18008,2022/8/1 13:25:59,1548.0182
18009,2022/8/1 13:26:09,1548.0166
18010,2022/8/1 13:26:19,1548.0142
18011,2022/8/1 13:26:29,1548.0126
18012,2022/8/1 13:26:39,1548.011
18013,2022/8/1 13:26:49,1548.0078
18014,2022/8/1 13:26:59,1548.0046
18015,2022/8/1 13:27:09,1548.003
18016,2022/8/1 13:27:19,1548.0014
18017,2022/8/1 13:27:29,1548.0006
18018,2022/8/1 13:27:39,1547.9974
18019,2022/8/1 13:27:49,1547.9942
18020,2022/8/1 13:27:59,1547.9926
18021,2022/8/1 13:28:09,1547.9886
18022,2022/8/1 13:28:19,1547.987
18023,2022/8/1 13:28:29,1547.9854
18024,2022/8/1 13:28:39,1547.983
18025,2022/8/1 13:28:49,1547.9806
18026,2022/8/1 13:28:59,1547.9782
18027,2022/8/1 13:29:09,1547.9766
18028,2022/8/1 13:29:19,1547.9751
18029,2022/8/1 13:29:29,1547.9727
18030,2022/8/1 13:29:39,1547.9703
18031,2022/8/1 13:29:49,1547.9679
18032,2022/8/1 13:29:59,1547.9663
18033,2022/8/1 13:30:09,1547.9647
18034,2022/8/1 13:30:19,1547.9615
18035,2022/8/1 13:30:29,1547.9599
18036,2022/8/1 13:30:39,1547.9567
18037,2022/8/1 13:30:49,1547.9559
18038,2022/8/1 13:30:59,1547.9535
18039,2022/8/1 13:31:09,1547.9511
18040,2022/8/1 13:31:19,1547.9487
18041,2022/8/1 13:31:29,1547.9471
18042,2022/8/1 13:31:39,1547.9447
18043,2022/8/1 13:31:49,1547.9431
18044,2022/8/1 13:31:59,1547.9391
18045,2022/8/1 13:32:09,1547.9375
18046,2022/8/1 13:32:19,1547.9359
18047,2022/8/1 13:32:29,1547.9343
18048,2022/8/1 13:32:39,1547.9319
18049,2022/8/1 13:32:49,1547.9303
18050,2022/8/1 13:32:59,1547.9271
18051,2022/8/1 13:33:09,1547.9247
18052,2022/8/1 13:33:19,1547.9231
18053,2022/8/1 13:33:29,1547.9215
18054,2022/8/1 13:33:39,1547.9175
18055,2022/8/1 13:33:49,1547.9159
18056,2022/8/1 13:33:59,1547.9143
18057,2022/8/1 13:34:09,1547.9119
18058,2022/8/1 13:34:19,1547.9095
18059,2022/8/1 13:34:29,1547.9079
18060,2022/8/1 13:34:39,1547.9055
18061,2022/8/1 13:34:49,1547.9047
18062,2022/8/1 13:34:59,1547.9015
18063,2022/8/1 13:35:09,1547.8999
18064,2022/8/1 13:35:19,1547.8975
18065,2022/8/1 13:35:29,1547.8951
18066,2022/8/1 13:35:39,1547.8927
18067,2022/8/1 13:35:49,1547.8911
18068,2022/8/1 13:35:59,1547.8887
18069,2022/8/1 13:36:09,1547.8871
18070,2022/8/1 13:36:19,1547.8855
18071,2022/8/1 13:36:29,1547.8831
18072,2022/8/1 13:36:39,1547.8807
18073,2022/8/1 13:36:49,1547.8783
18074,2022/8/1 13:36:59,1547.8751
18075,2022/8/1 13:37:09,1547.8735
18076,2022/8/1 13:37:19,1547.8727
18077,2022/8/1 13:37:29,1547.8703
18078,2022/8/1 13:37:39,1547.868
18079,2022/8/1 13:37:49,1547.8648
18080,2022/8/1 13:37:59,1547.8632
18081,2022/8/1 13:38:09,1547.8608
18082,2022/8/1 13:38:19,1547.8592
18083,2022/8/1 13:38:29,1547.8576
18084,2022/8/1 13:38:39,1547.8536
18085,2022/8/1 13:38:49,1547.8512
18086,2022/8/1 13:38:59,1547.8504
18087,2022/8/1 13:39:09,1547.848
18088,2022/8/1 13:39:19,1547.8464
18089,2022/8/1 13:39:29,1547.844
18090,2022/8/1 13:39:39,1547.8432
18091,2022/8/1 13:39:49,1547.8392
18092,2022/8/1 13:39:59,1547.8376
18093,2022/8/1 13:40:09,1547.836
18094,2022/8/1 13:40:19,1547.8336
18095,2022/8/1 13:40:29,1547.8312
18096,2022/8/1 13:40:39,1547.8288
18097,2022/8/1 13:40:49,1547.8272
18098,2022/8/1 13:40:59,1547.8256
18099,2022/8/1 13:41:09,1547.8232
18100,2022/8/1 13:41:19,1547.8208
18101,2022/8/1 13:41:29,1547.8192
18102,2022/8/1 13:41:39,1547.8176
18103,2022/8/1 13:41:49,1547.8152
18104,2022/8/1 13:41:59,1547.8136
18105,2022/8/1 13:42:09,1547.8104
18106,2022/8/1 13:42:19,1547.8088
18107,2022/8/1 13:42:29,1547.8064
18108,2022/8/1 13:42:39,1547.8056
18109,2022/8/1 13:42:49,1547.8032
18110,2022/8/1 13:42:59,1547.8008
18111,2022/8/1 13:43:09,1547.8
18112,2022/8/1 13:43:19,1547.7976
18113,2022/8/1 13:43:29,1547.7952
18114,2022/8/1 13:43:39,1547.7936
18115,2022/8/1 13:43:49,1547.7904
18116,2022/8/1 13:43:59,1547.7912
18117,2022/8/1 13:44:09,1547.788
18118,2022/8/1 13:44:19,1547.7864
18119,2022/8/1 13:44:29,1547.7824
18120,2022/8/1 13:44:39,1547.7816
18121,2022/8/1 13:44:49,1547.7792
18122,2022/8/1 13:44:59,1547.7769
18123,2022/8/1 13:45:09,1547.7753
18124,2022/8/1 13:45:19,1547.7737
18125,2022/8/1 13:45:29,1547.7713
18126,2022/8/1 13:45:39,1547.7681
18127,2022/8/1 13:45:49,1547.7657
18128,2022/8/1 13:45:59,1547.7633
18129,2022/8/1 13:46:09,1547.7617
18130,2022/8/1 13:46:19,1547.7601
18131,2022/8/1 13:46:29,1547.7593
18132,2022/8/1 13:46:39,1547.7553
18133,2022/8/1 13:46:49,1547.7537
18134,2022/8/1 13:46:59,1547.7529
18135,2022/8/1 13:47:09,1547.7489
18136,2022/8/1 13:47:19,1547.7473
18137,2022/8/1 13:47:29,1547.7465
18138,2022/8/1 13:47:39,1547.7449
18139,2022/8/1 13:47:49,1547.7425
18140,2022/8/1 13:47:59,1547.7417
18141,2022/8/1 13:48:09,1547.7393
18142,2022/8/1 13:48:19,1547.7385
18143,2022/8/1 13:48:29,1547.7345
18144,2022/8/1 13:48:39,1547.7337
18145,2022/8/1 13:48:49,1547.7305
18146,2022/8/1 13:48:59,1547.7289
18147,2022/8/1 13:49:09,1547.7273
18148,2022/8/1 13:49:19,1547.7249
18149,2022/8/1 13:49:29,1547.7233
18150,2022/8/1 13:49:39,1547.7209
18151,2022/8/1 13:49:49,1547.7177
18152,2022/8/1 13:49:59,1547.7161
18153,2022/8/1 13:50:09,1547.7137
18154,2022/8/1 13:50:19,1547.7113
18155,2022/8/1 13:50:29,1547.7089
18156,2022/8/1 13:50:39,1547.7073
18157,2022/8/1 13:50:49,1547.7049
18158,2022/8/1 13:50:59,1547.7033
18159,2022/8/1 13:51:09,1547.7009
18160,2022/8/1 13:51:19,1547.6985
18161,2022/8/1 13:51:29,1547.6969
18162,2022/8/1 13:51:39,1547.6953
18163,2022/8/1 13:51:49,1547.693
18164,2022/8/1 13:51:59,1547.6906
18165,2022/8/1 13:52:09,1547.6898
18166,2022/8/1 13:52:19,1547.6882
18167,2022/8/1 13:52:29,1547.6866
18168,2022/8/1 13:52:39,1547.6834
18169,2022/8/1 13:52:49,1547.6826
18170,2022/8/1 13:52:59,1547.681
18171,2022/8/1 13:53:09,1547.6786
18172,2022/8/1 13:53:19,1547.677
18173,2022/8/1 13:53:29,1547.6762
18174,2022/8/1 13:53:39,1547.6738
18175,2022/8/1 13:53:49,1547.6722
18176,2022/8/1 13:53:59,1547.6698
18177,2022/8/1 13:54:09,1547.669
18178,2022/8/1 13:54:19,1547.669
18179,2022/8/1 13:54:29,1547.669
18180,2022/8/1 13:54:39,1547.6682
18181,2022/8/1 13:54:49,1547.6666
18182,2022/8/1 13:54:59,1547.665
18183,2022/8/1 13:55:09,1547.6642
18184,2022/8/1 13:55:19,1547.6626
18185,2022/8/1 13:55:29,1547.6626
18186,2022/8/1 13:55:39,1547.661
18187,2022/8/1 13:55:49,1547.6594
18188,2022/8/1 13:55:59,1547.6594
18189,2022/8/1 13:56:09,1547.6562
18190,2022/8/1 13:56:19,1547.6546
18191,2022/8/1 13:56:29,1547.6538
18192,2022/8/1 13:56:39,1547.6498
18193,2022/8/1 13:56:49,1547.6482
18194,2022/8/1 13:56:59,1547.6466
18195,2022/8/1 13:57:09,1547.645
18196,2022/8/1 13:57:19,1547.6442
18197,2022/8/1 13:57:29,1547.641
18198,2022/8/1 13:57:39,1547.6394
18199,2022/8/1 13:57:49,1547.6394
18200,2022/8/1 13:57:59,1547.6386
18201,2022/8/1 13:58:09,1547.6362
18202,2022/8/1 13:58:19,1547.6362
18203,2022/8/1 13:58:29,1547.6346
18204,2022/8/1 13:58:39,1547.6346
18205,2022/8/1 13:58:49,1547.633
18206,2022/8/1 13:58:59,1547.6338
18207,2022/8/1 13:59:09,1547.633
18208,2022/8/1 13:59:19,1547.6322
18209,2022/8/1 13:59:29,1547.6314
18210,2022/8/1 13:59:39,1547.6306
18211,2022/8/1 13:59:49,1547.6314
18212,2022/8/1 13:59:59,1547.6306
18213,2022/8/1 14:00:09,1547.6298
18214,2022/8/1 14:00:19,1547.6298
18215,2022/8/1 14:00:29,1547.629
18216,2022/8/1 14:00:39,1547.6298
18217,2022/8/1 14:00:49,1547.629
18218,2022/8/1 14:00:59,1547.6282
18219,2022/8/1 14:01:09,1547.629
18220,2022/8/1 14:01:19,1547.6298
18221,2022/8/1 14:01:29,1547.629
18222,2022/8/1 14:01:39,1547.6306
18223,2022/8/1 14:01:49,1547.629
18224,2022/8/1 14:01:59,1547.629
18225,2022/8/1 14:02:09,1547.629
18226,2022/8/1 14:02:19,1547.6282
18227,2022/8/1 14:02:29,1547.6282
18228,2022/8/1 14:02:39,1547.6282
18229,2022/8/1 14:02:49,1547.6298
18230,2022/8/1 14:02:59,1547.629
18231,2022/8/1 14:03:09,1547.6282
18232,2022/8/1 14:03:19,1547.6282
18233,2022/8/1 14:03:29,1547.6282
18234,2022/8/1 14:03:39,1547.6274
18235,2022/8/1 14:03:49,1547.6274
18236,2022/8/1 14:03:59,1547.6274
18237,2022/8/1 14:04:09,1547.6282
18238,2022/8/1 14:04:19,1547.629
18239,2022/8/1 14:04:29,1547.629
18240,2022/8/1 14:04:39,1547.6282
18241,2022/8/1 14:04:49,1547.629
18242,2022/8/1 14:04:59,1547.629
18243,2022/8/1 14:05:09,1547.629
18244,2022/8/1 14:05:19,1547.629
18245,2022/8/1 14:05:29,1547.629
18246,2022/8/1 14:05:39,1547.629
18247,2022/8/1 14:05:49,1547.6282
18248,2022/8/1 14:05:59,1547.629
18249,2022/8/1 14:06:09,1547.6274
18250,2022/8/1 14:06:19,1547.6274
18251,2022/8/1 14:06:29,1547.6282
18252,2022/8/1 14:06:39,1547.629
18253,2022/8/1 14:06:49,1547.6282
18254,2022/8/1 14:06:59,1547.629
18255,2022/8/1 14:07:09,1547.6282
18256,2022/8/1 14:07:19,1547.6282
18257,2022/8/1 14:07:29,1547.629
18258,2022/8/1 14:07:39,1547.6282
18259,2022/8/1 14:07:49,1547.629
18260,2022/8/1 14:07:59,1547.6298
18261,2022/8/1 14:08:09,1547.629
18262,2022/8/1 14:08:19,1547.629
18263,2022/8/1 14:08:29,1547.629
18264,2022/8/1 14:08:39,1547.6306
18265,2022/8/1 14:08:49,1547.6306
18266,2022/8/1 14:08:59,1547.6306
18267,2022/8/1 14:09:09,1547.6306
18268,2022/8/1 14:09:19,1547.6298
18269,2022/8/1 14:09:29,1547.6298
18270,2022/8/1 14:09:39,1547.6314
18271,2022/8/1 14:09:49,1547.6306
18272,2022/8/1 14:09:59,1547.629
18273,2022/8/1 14:10:09,1547.629
18274,2022/8/1 14:10:19,1547.6298
18275,2022/8/1 14:10:29,1547.629
18276,2022/8/1 14:10:39,1547.629
18277,2022/8/1 14:10:49,1547.629
18278,2022/8/1 14:10:59,1547.629
18279,2022/8/1 14:11:09,1547.6298
18280,2022/8/1 14:11:19,1547.6298
18281,2022/8/1 14:11:29,1547.629
18282,2022/8/1 14:11:39,1547.6298
18283,2022/8/1 14:11:49,1547.629
18284,2022/8/1 14:11:59,1547.6298
18285,2022/8/1 14:12:09,1547.6298
18286,2022/8/1 14:12:19,1547.6298
18287,2022/8/1 14:12:29,1547.629
18288,2022/8/1 14:12:39,1547.629
18289,2022/8/1 14:12:49,1547.6298
18290,2022/8/1 14:12:59,1547.629
18291,2022/8/1 14:13:09,1547.629
18292,2022/8/1 14:13:19,1547.6306
18293,2022/8/1 14:13:29,1547.629
18294,2022/8/1 14:13:39,1547.629
18295,2022/8/1 14:13:49,1547.6306
18296,2022/8/1 14:13:59,1547.629
18297,2022/8/1 14:14:09,1547.6298
18298,2022/8/1 14:14:19,1547.6282
18299,2022/8/1 14:14:29,1547.6282
18300,2022/8/1 14:14:39,1547.629
18301,2022/8/1 14:14:49,1547.629
18302,2022/8/1 14:14:59,1547.629
18303,2022/8/1 14:15:09,1547.6282
18304,2022/8/1 14:15:19,1547.6282
18305,2022/8/1 14:15:29,1547.6298
18306,2022/8/1 14:15:39,1547.629
18307,2022/8/1 14:15:49,1547.629
18308,2022/8/1 14:15:59,1547.6298
18309,2022/8/1 14:16:09,1547.6306
18310,2022/8/1 14:16:19,1547.6298
18311,2022/8/1 14:16:29,1547.6306
18312,2022/8/1 14:16:39,1547.6298
18313,2022/8/1 14:16:49,1547.6298
18314,2022/8/1 14:16:59,1547.6298
18315,2022/8/1 14:17:09,1547.6298
18316,2022/8/1 14:17:19,1547.6298
18317,2022/8/1 14:17:29,1547.629
18318,2022/8/1 14:17:39,1547.629
18319,2022/8/1 14:17:49,1547.629
18320,2022/8/1 14:17:59,1547.6282
18321,2022/8/1 14:18:09,1547.629
18322,2022/8/1 14:18:19,1547.629
18323,2022/8/1 14:18:29,1547.629
18324,2022/8/1 14:18:39,1547.629
18325,2022/8/1 14:18:49,1547.6282
18326,2022/8/1 14:18:59,1547.629
18327,2022/8/1 14:19:09,1547.6274
18328,2022/8/1 14:19:19,1547.629
18329,2022/8/1 14:19:29,1547.6282
18330,2022/8/1 14:19:39,1547.6282
18331,2022/8/1 14:19:49,1547.6298
18332,2022/8/1 14:19:59,1547.6282
18333,2022/8/1 14:20:09,1547.6282
18334,2022/8/1 14:20:19,1547.629
18335,2022/8/1 14:20:29,1547.6298
18336,2022/8/1 14:20:39,1547.6298
18337,2022/8/1 14:20:49,1547.6306
18338,2022/8/1 14:20:59,1547.6298
18339,2022/8/1 14:21:09,1547.6314
18340,2022/8/1 14:21:19,1547.6314
18341,2022/8/1 14:21:29,1547.6306
18342,2022/8/1 14:21:39,1547.6306
18343,2022/8/1 14:21:49,1547.6298
18344,2022/8/1 14:21:59,1547.629
18345,2022/8/1 14:22:09,1547.6314
18346,2022/8/1 14:22:19,1547.6306
18347,2022/8/1 14:22:29,1547.6314
18348,2022/8/1 14:22:39,1547.6314
18349,2022/8/1 14:22:49,1547.6314
18350,2022/8/1 14:22:59,1547.6314
18351,2022/8/1 14:23:09,1547.6314
18352,2022/8/1 14:23:19,1547.6314
18353,2022/8/1 14:23:29,1547.6314
18354,2022/8/1 14:23:39,1547.6314
18355,2022/8/1 14:23:49,1547.6322
18356,2022/8/1 14:23:59,1547.6322
18357,2022/8/1 14:24:09,1547.6314
18358,2022/8/1 14:24:19,1547.6314
18359,2022/8/1 14:24:29,1547.6314
18360,2022/8/1 14:24:39,1547.6298
18361,2022/8/1 14:24:49,1547.6322
18362,2022/8/1 14:24:59,1547.6314
18363,2022/8/1 14:25:09,1547.6314
18364,2022/8/1 14:25:19,1547.6322
18365,2022/8/1 14:25:29,1547.6306
18366,2022/8/1 14:25:39,1547.6306
18367,2022/8/1 14:25:49,1547.6314
18368,2022/8/1 14:25:59,1547.6306
18369,2022/8/1 14:26:09,1547.6298
18370,2022/8/1 14:26:19,1547.6306
18371,2022/8/1 14:26:29,1547.6298
18372,2022/8/1 14:26:39,1547.6298
18373,2022/8/1 14:26:49,1547.6298
18374,2022/8/1 14:26:59,1547.6306
18375,2022/8/1 14:27:09,1547.629
18376,2022/8/1 14:27:19,1547.6298
18377,2022/8/1 14:27:29,1547.6306
18378,2022/8/1 14:27:39,1547.6298
18379,2022/8/1 14:27:49,1547.6298
18380,2022/8/1 14:27:59,1547.6306
18381,2022/8/1 14:28:09,1547.6306
18382,2022/8/1 14:28:19,1547.6306
18383,2022/8/1 14:28:29,1547.6314
18384,2022/8/1 14:28:39,1547.6314
18385,2022/8/1 14:28:49,1547.6306
18386,2022/8/1 14:28:59,1547.6306
18387,2022/8/1 14:29:09,1547.6314
18388,2022/8/1 14:29:19,1547.6306
18389,2022/8/1 14:29:29,1547.6298
18390,2022/8/1 14:29:39,1547.6306
18391,2022/8/1 14:29:49,1547.6306
18392,2022/8/1 14:29:59,1547.6306
18393,2022/8/1 14:30:09,1547.6306
18394,2022/8/1 14:30:19,1547.6298
18395,2022/8/1 14:30:29,1547.6306
18396,2022/8/1 14:30:39,1547.6306
18397,2022/8/1 14:30:49,1547.6314
18398,2022/8/1 14:30:59,1547.6314
18399,2022/8/1 14:31:09,1547.6306
18400,2022/8/1 14:31:19,1547.6306
18401,2022/8/1 14:31:29,1547.6306
18402,2022/8/1 14:31:39,1547.6306
18403,2022/8/1 14:31:49,1547.6306
18404,2022/8/1 14:31:59,1547.6314
18405,2022/8/1 14:32:09,1547.6306
18406,2022/8/1 14:32:19,1547.6306
18407,2022/8/1 14:32:29,1547.6298
18408,2022/8/1 14:32:39,1547.629
18409,2022/8/1 14:32:49,1547.6298
18410,2022/8/1 14:32:59,1547.6298
18411,2022/8/1 14:33:09,1547.6298
18412,2022/8/1 14:33:19,1547.629
18413,2022/8/1 14:33:29,1547.629
18414,2022/8/1 14:33:39,1547.629
18415,2022/8/1 14:33:49,1547.629
18416,2022/8/1 14:33:59,1547.629
18417,2022/8/1 14:34:09,1547.6282
18418,2022/8/1 14:34:19,1547.6298
18419,2022/8/1 14:34:29,1547.629
18420,2022/8/1 14:34:39,1547.629
18421,2022/8/1 14:34:49,1547.6298
18422,2022/8/1 14:34:59,1547.629
18423,2022/8/1 14:35:09,1547.6282
18424,2022/8/1 14:35:19,1547.6282
18425,2022/8/1 14:35:29,1547.629
18426,2022/8/1 14:35:39,1547.6298
18427,2022/8/1 14:35:49,1547.629
18428,2022/8/1 14:35:59,1547.629
18429,2022/8/1 14:36:09,1547.629
18430,2022/8/1 14:36:19,1547.6298
18431,2022/8/1 14:36:29,1547.6298
18432,2022/8/1 14:36:39,1547.6298
18433,2022/8/1 14:36:49,1547.6298
18434,2022/8/1 14:36:59,1547.6298
18435,2022/8/1 14:37:09,1547.629
18436,2022/8/1 14:37:19,1547.6306
18437,2022/8/1 14:37:29,1547.629
18438,2022/8/1 14:37:39,1547.6298
18439,2022/8/1 14:37:49,1547.6306
18440,2022/8/1 14:37:59,1547.6306
18441,2022/8/1 14:38:09,1547.6314
18442,2022/8/1 14:38:19,1547.6322
18443,2022/8/1 14:38:29,1547.6306
18444,2022/8/1 14:38:39,1547.6314
18445,2022/8/1 14:38:49,1547.6306
18446,2022/8/1 14:38:59,1547.6306
18447,2022/8/1 14:39:09,1547.6306
18448,2022/8/1 14:39:19,1547.6314
18449,2022/8/1 14:39:29,1547.6306
18450,2022/8/1 14:39:39,1547.6306
18451,2022/8/1 14:39:49,1547.6306
18452,2022/8/1 14:39:59,1547.6306
18453,2022/8/1 14:40:09,1547.6306
18454,2022/8/1 14:40:19,1547.6306
18455,2022/8/1 14:40:29,1547.6306
18456,2022/8/1 14:40:39,1547.6298
18457,2022/8/1 14:40:49,1547.6298
18458,2022/8/1 14:40:59,1547.6306
18459,2022/8/1 14:41:09,1547.6298
18460,2022/8/1 14:41:19,1547.6298
18461,2022/8/1 14:41:29,1547.629
18462,2022/8/1 14:41:39,1547.6298
18463,2022/8/1 14:41:49,1547.6306
18464,2022/8/1 14:41:59,1547.629
18465,2022/8/1 14:42:09,1547.6298
18466,2022/8/1 14:42:19,1547.629
18467,2022/8/1 14:42:29,1547.629
18468,2022/8/1 14:42:39,1547.6298
18469,2022/8/1 14:42:49,1547.629
18470,2022/8/1 14:42:59,1547.6298
18471,2022/8/1 14:43:09,1547.6282
18472,2022/8/1 14:43:19,1547.629
18473,2022/8/1 14:43:29,1547.6282
18474,2022/8/1 14:43:39,1547.629
18475,2022/8/1 14:43:49,1547.629
18476,2022/8/1 14:43:59,1547.6298
18477,2022/8/1 14:44:09,1547.6298
18478,2022/8/1 14:44:19,1547.6298
18479,2022/8/1 14:44:29,1547.6298
18480,2022/8/1 14:44:39,1547.629
18481,2022/8/1 14:44:49,1547.629
18482,2022/8/1 14:44:59,1547.629
18483,2022/8/1 14:45:09,1547.6298
18484,2022/8/1 14:45:19,1547.6298
18485,2022/8/1 14:45:29,1547.629
18486,2022/8/1 14:45:39,1547.629
18487,2022/8/1 14:45:49,1547.629
18488,2022/8/1 14:45:59,1547.6306
18489,2022/8/1 14:46:09,1547.6298
18490,2022/8/1 14:46:19,1547.6298
18491,2022/8/1 14:46:29,1547.6298
18492,2022/8/1 14:46:39,1547.6298
18493,2022/8/1 14:46:49,1547.6306
18494,2022/8/1 14:46:59,1547.6306
18495,2022/8/1 14:47:09,1547.6306
18496,2022/8/1 14:47:19,1547.6298
18497,2022/8/1 14:47:29,1547.6306
18498,2022/8/1 14:47:39,1547.6306
18499,2022/8/1 14:47:49,1547.6298
18500,2022/8/1 14:47:59,1547.6298
18501,2022/8/1 14:48:09,1547.6298
18502,2022/8/1 14:48:19,1547.6306
18503,2022/8/1 14:48:29,1547.6298
18504,2022/8/1 14:48:39,1547.6298
18505,2022/8/1 14:48:49,1547.629
18506,2022/8/1 14:48:59,1547.6306
18507,2022/8/1 14:49:09,1547.6298
18508,2022/8/1 14:49:19,1547.629
18509,2022/8/1 14:49:29,1547.6314
18510,2022/8/1 14:49:39,1547.6314
18511,2022/8/1 14:49:49,1547.6306
18512,2022/8/1 14:49:59,1547.6306
18513,2022/8/1 14:50:09,1547.6314
18514,2022/8/1 14:50:19,1547.629
18515,2022/8/1 14:50:29,1547.6306
18516,2022/8/1 14:50:39,1547.6314
18517,2022/8/1 14:50:49,1547.6306
18518,2022/8/1 14:50:59,1547.6322
18519,2022/8/1 14:51:09,1547.6314
18520,2022/8/1 14:51:19,1547.6306
18521,2022/8/1 14:51:29,1547.6314
18522,2022/8/1 14:51:39,1547.6322
18523,2022/8/1 14:51:49,1547.6314
18524,2022/8/1 14:51:59,1547.6322
18525,2022/8/1 14:52:09,1547.6322
18526,2022/8/1 14:52:19,1547.6322
18527,2022/8/1 14:52:29,1547.6314
18528,2022/8/1 14:52:39,1547.6338
18529,2022/8/1 14:52:49,1547.633
18530,2022/8/1 14:52:59,1547.6314
18531,2022/8/1 14:53:09,1547.633
18532,2022/8/1 14:53:19,1547.6314
18533,2022/8/1 14:53:29,1547.6322
18534,2022/8/1 14:53:39,1547.633
18535,2022/8/1 14:53:49,1547.633
18536,2022/8/1 14:53:59,1547.6322
18537,2022/8/1 14:54:09,1547.6338
18538,2022/8/1 14:54:19,1547.6338
18539,2022/8/1 14:54:29,1547.633
18540,2022/8/1 14:54:39,1547.633
18541,2022/8/1 14:54:49,1547.6346
18542,2022/8/1 14:54:59,1547.6346
18543,2022/8/1 14:55:09,1547.6338
18544,2022/8/1 14:55:19,1547.6346
18545,2022/8/1 14:55:29,1547.6346
18546,2022/8/1 14:55:39,1547.6362
18547,2022/8/1 14:55:49,1547.6346
18548,2022/8/1 14:55:59,1547.6338
18549,2022/8/1 14:56:09,1547.6338
18550,2022/8/1 14:56:19,1547.6354
18551,2022/8/1 14:56:29,1547.6354
18552,2022/8/1 14:56:39,1547.6362
18553,2022/8/1 14:56:49,1547.6362
18554,2022/8/1 14:56:59,1547.6354
18555,2022/8/1 14:57:09,1547.6354
18556,2022/8/1 14:57:19,1547.6362
18557,2022/8/1 14:57:29,1547.6362
18558,2022/8/1 14:57:39,1547.637
18559,2022/8/1 14:57:49,1547.637
18560,2022/8/1 14:57:59,1547.6362
18561,2022/8/1 14:58:09,1547.6362
18562,2022/8/1 14:58:19,1547.6362
18563,2022/8/1 14:58:29,1547.6362
18564,2022/8/1 14:58:39,1547.6362
18565,2022/8/1 14:58:49,1547.6362
18566,2022/8/1 14:58:59,1547.6378
18567,2022/8/1 14:59:09,1547.637
18568,2022/8/1 14:59:19,1547.637
18569,2022/8/1 14:59:29,1547.637
18570,2022/8/1 14:59:39,1547.637
18571,2022/8/1 14:59:49,1547.6362
18572,2022/8/1 14:59:59,1547.6362
18573,2022/8/1 15:00:09,1547.6362
18574,2022/8/1 15:00:19,1547.6362
18575,2022/8/1 15:00:29,1547.6354
18576,2022/8/1 15:00:39,1547.6354
18577,2022/8/1 15:00:49,1547.6354
18578,2022/8/1 15:00:59,1547.6362
18579,2022/8/1 15:01:09,1547.6362
18580,2022/8/1 15:01:19,1547.6354
18581,2022/8/1 15:01:29,1547.637
18582,2022/8/1 15:01:39,1547.637
18583,2022/8/1 15:01:49,1547.637
18584,2022/8/1 15:01:59,1547.6362
18585,2022/8/1 15:02:09,1547.6378
18586,2022/8/1 15:02:19,1547.6378
18587,2022/8/1 15:02:29,1547.6378
18588,2022/8/1 15:02:39,1547.637
18589,2022/8/1 15:02:49,1547.637
18590,2022/8/1 15:02:59,1547.637
18591,2022/8/1 15:03:09,1547.6378
18592,2022/8/1 15:03:19,1547.6386
18593,2022/8/1 15:03:29,1547.6386
18594,2022/8/1 15:03:39,1547.6386
18595,2022/8/1 15:03:49,1547.6378
18596,2022/8/1 15:03:59,1547.6378
18597,2022/8/1 15:04:09,1547.6386
18598,2022/8/1 15:04:19,1547.6386
18599,2022/8/1 15:04:29,1547.6386
18600,2022/8/1 15:04:39,1547.6386
18601,2022/8/1 15:04:49,1547.6394
18602,2022/8/1 15:04:59,1547.637
18603,2022/8/1 15:05:09,1547.6386
18604,2022/8/1 15:05:19,1547.6386
18605,2022/8/1 15:05:29,1547.6378
18606,2022/8/1 15:05:39,1547.6378
18607,2022/8/1 15:05:49,1547.6378
18608,2022/8/1 15:05:59,1547.6386
18609,2022/8/1 15:06:09,1547.6378
18610,2022/8/1 15:06:19,1547.6378
18611,2022/8/1 15:06:29,1547.6386
18612,2022/8/1 15:06:39,1547.6386
18613,2022/8/1 15:06:49,1547.6386
18614,2022/8/1 15:06:59,1547.6378
18615,2022/8/1 15:07:09,1547.6378
18616,2022/8/1 15:07:19,1547.6386
18617,2022/8/1 15:07:29,1547.6386
