,time,ctwl/nm,notch/dB,reflection/%,t-depth/dB,n_ac
793,2022-07-30 06:20:20,1539.256,,8.55,0.3880,1.350786E-7
794,2022-07-30 06:21:30,1539.2604,,10.29,0.4715,1.350790E-7
795,2022-07-30 06:22:40,1539.2559,,0.91,0.0395,9.56352E-8
796,2022-07-30 06:23:50,1539.2556,,1.39,0.0610,1.350786E-7
797,2022-07-30 06:25:00,1539.2561,,7.16,0.3225,1.350786E-7
798,2022-07-30 06:26:10,1539.2578,,5.25,0.2340,1.350788E-7
799,2022-07-30 06:27:20,1539.256,,10.30,0.4720,1.350786E-7
800,2022-07-30 06:28:36,1539.2599,,5.40,0.2410,1.350790E-7
801,2022-07-30 06:29:46,1539.256,,5.30,0.2365,1.350786E-7
802,2022-07-30 06:30:56,1539.255,,10.09,0.4620,1.350785E-7
803,2022-07-30 06:32:06,1539.2552,,7.23,0.3260,1.350786E-7
804,2022-07-30 06:33:16,1539.2555,,9.77,0.4465,1.350786E-7
805,2022-07-30 06:34:26,1539.2547,,10.01,0.4580,1.350785E-7
806,2022-07-30 06:35:36,1539.2552,,10.05,0.4600,1.350786E-7
807,2022-07-30 06:36:46,1539.2546,,5.50,0.2455,1.350785E-7
808,2022-07-30 06:37:56,1539.26,,10.04,0.4595,1.350790E-7
809,2022-07-30 06:39:06,1539.2548,,10.30,0.4720,1.350785E-7
810,2022-07-30 06:40:17,1539.2581,,10.24,0.4690,1.350788E-7
811,2022-07-30 06:41:27,1539.2547,,10.15,0.4650,1.350785E-7
812,2022-07-30 06:42:37,1539.2595,,10.22,0.4680,1.350789E-7
813,2022-07-30 06:43:47,1539.2578,,10.26,0.4700,1.350788E-7
814,2022-07-30 06:44:57,1539.2578,,10.22,0.4680,1.350788E-7
815,2022-07-30 06:46:07,1539.2574,,6.52,0.2930,1.350788E-7
816,2022-07-30 06:47:17,1539.2557,,10.16,0.4655,1.350786E-7
817,2022-07-30 06:48:27,1539.2554,,10.25,0.4695,1.350786E-7
818,2022-07-30 06:49:38,1539.2553,,6.21,0.2785,1.350786E-7
819,2022-07-30 06:50:49,1539.255,,10.25,0.4695,1.350785E-7
820,2022-07-30 06:51:59,1539.2526,,10.33,0.4735,1.350783E-7
821,2022-07-30 06:53:09,1539.2553,,5.33,0.2380,1.350786E-7
822,2022-07-30 06:54:19,1539.2546,,5.30,0.2365,1.350785E-7
823,2022-07-30 06:55:29,1539.2549,,10.14,0.4645,1.350785E-7
824,2022-07-30 06:56:39,1539.2545,,8.81,0.4005,1.350785E-7
825,2022-07-30 06:57:49,1539.2552,,10.24,0.4690,1.350786E-7
826,2022-07-30 06:58:59,1539.2532,,9.64,0.4400,1.350784E-7
827,2022-07-30 07:00:10,1539.255,,7.16,0.3225,1.350785E-7
828,2022-07-30 07:01:20,1539.2547,,4.62,0.2055,1.350785E-7
829,2022-07-30 07:02:30,1539.2545,,5.39,0.2405,1.350785E-7
830,2022-07-30 07:03:40,1539.2545,,9.74,0.4450,1.350785E-7
831,2022-07-30 07:04:50,1539.2529,,10.30,0.4720,1.350784E-7
832,2022-07-30 07:06:00,1539.2539,,9.94,0.4545,1.350784E-7
833,2022-07-30 07:07:10,1539.2543,,10.13,0.4640,1.350785E-7
834,2022-07-30 07:08:20,1539.2534,,9.00,0.4095,1.350784E-7
835,2022-07-30 07:09:31,1539.2548,,10.25,0.4695,1.350785E-7
836,2022-07-30 07:10:41,1539.2542,,7.12,0.3210,1.350785E-7
837,2022-07-30 07:11:51,1539.2543,,7.99,0.3615,1.350785E-7
838,2022-07-30 07:13:01,1539.2548,,10.28,0.4710,1.350785E-7
839,2022-07-30 07:14:11,1539.2552,,10.14,0.4645,1.350786E-7
840,2022-07-30 07:15:21,1539.2545,,6.63,0.2980,1.350785E-7
841,2022-07-30 07:16:31,1539.254,,10.26,0.4700,1.350785E-7
842,2022-07-30 07:17:41,1539.2528,,10.14,0.4645,1.350784E-7
843,2022-07-30 07:18:51,1539.2527,,7.38,0.3330,1.350783E-7
844,2022-07-30 07:20:02,1539.2545,,10.23,0.4685,1.350785E-7
845,2022-07-30 07:21:12,1539.2528,,10.34,0.4740,1.350784E-7
846,2022-07-30 07:22:22,1539.2525,,8.00,0.3620,1.350783E-7
847,2022-07-30 07:23:32,1539.2571,,6.56,0.2945,1.350787E-7
848,2022-07-30 07:24:42,1539.2547,,3.82,0.1690,1.350785E-7
849,2022-07-30 07:25:52,1539.2547,,9.79,0.4475,1.350785E-7
850,2022-07-30 07:27:02,1539.2543,,5.27,0.2350,1.350785E-7
851,2022-07-30 07:28:12,1539.2547,,5.30,0.2365,1.350785E-7
852,2022-07-30 07:29:23,1539.2569,,10.09,0.4620,1.350787E-7
853,2022-07-30 07:30:33,1539.2549,,10.18,0.4665,1.350785E-7
854,2022-07-30 07:31:43,1539.2574,,8.22,0.3725,1.350788E-7
855,2022-07-30 07:32:53,1539.2546,,10.21,0.4675,1.350785E-7
856,2022-07-30 07:34:03,1539.255,,10.11,0.4630,1.350785E-7
857,2022-07-30 07:35:13,1539.2542,,10.23,0.4685,1.350785E-7
858,2022-07-30 07:36:23,1539.2563,,10.26,0.4700,1.350787E-7
859,2022-07-30 07:37:33,1539.2526,,10.24,0.4690,1.350783E-7
860,2022-07-30 07:38:44,1539.2551,,8.54,0.3875,1.350786E-7
861,2022-07-30 07:39:54,1539.2555,,10.24,0.4690,1.350786E-7
862,2022-07-30 07:41:04,1539.2555,,8.85,0.4025,1.350786E-7
863,2022-07-30 07:42:14,1539.2526,,9.49,0.4330,1.350783E-7
864,2022-07-30 07:43:24,1539.2542,,10.21,0.4675,1.350785E-7
865,2022-07-30 07:44:34,1539.2547,,10.26,0.4700,1.350785E-7
866,2022-07-30 07:45:44,1539.2544,,7.66,0.3460,1.350785E-7
867,2022-07-30 07:46:55,1539.255,,1.27,0.0555,1.350785E-7
868,2022-07-30 07:48:05,1539.2545,,5.68,0.2540,1.350785E-7
869,2022-07-30 07:49:15,1539.2542,,10.14,0.4645,1.350785E-7
870,2022-07-30 07:50:25,1539.2548,,10.21,0.4675,1.350785E-7
871,2022-07-30 07:51:35,1539.2549,,10.01,0.4580,1.350785E-7
872,2022-07-30 07:52:45,1539.2548,,10.17,0.4660,1.350785E-7
