,time,ctwl/nm,notch/dB,reflection/%,n_ac
351,2022/9/20 20:00:41,1536.2843,40.9044,99.99,1.348178E-7
352,2022/9/20 20:01:11,1536.2896,40.1551,99.99,1.348183E-7
353,2022/9/20 20:01:41,1536.2862,36.3514,99.98,1.348180E-7
354,2022/9/20 20:02:11,1536.2897,39.2154,99.99,1.348183E-7
355,2022/9/20 20:02:41,1536.2947,21.9596,99.36,1.348188E-7
356,2022/9/20 20:03:11,1536.2914,39.7829,99.99,1.348185E-7
357,2022/9/20 20:03:41,1536.2825,36.9836,99.98,1.348177E-7
358,2022/9/20 20:04:11,1536.2897,37.9761,99.98,1.348183E-7
359,2022/9/20 20:04:41,1536.288,40.4239,99.99,1.348182E-7
360,2022/9/20 20:05:11,1536.2786,38.9126,99.99,1.348173E-7
361,2022/9/20 20:05:41,1536.2895,37.2937,99.98,1.348183E-7
362,2022/9/20 20:06:11,1536.2895,35.7636,99.97,1.348183E-7
363,2022/9/20 20:06:41,1536.2912,39.8170,99.99,1.348185E-7
364,2022/9/20 20:07:11,1536.2895,40.1780,99.99,1.348183E-7
365,2022/9/20 20:07:41,1536.286,40.6793,99.99,1.348180E-7
366,2022/9/20 20:08:11,1536.2913,39.8800,99.99,1.348185E-7
