,Unnamed: 0,time,ctwl/nm,transmissionDepth/dB,reflection/%,n_ac,n_dc
338,338,2022-07-12 02:51:37,1540.888,1.5715000000000003,30.3614,0.0001352218508275,-4.145791258034542e-05
339,339,2022-07-12 02:53:06,1540.8519,1.694499999999998,32.306,0.0001352186828433,-4.2640048664028155e-05
340,340,2022-07-12 02:54:35,1540.8209,1.6869999999999976,32.189,0.0001352159624137,-3.661684495576825e-05
341,341,2022-07-12 02:56:04,1540.8035,1.7049999999999983,32.4695,0.0001352144354628,-2.055291281458879e-05
342,342,2022-07-12 02:57:33,1540.7719,1.7035000000000018,32.4462,0.0001352116623797,-3.73267451204471e-05
343,343,2022-07-12 02:59:02,1540.7398,1.6739999999999997,31.9857,0.0001352088454187,-3.791814815182848e-05
344,344,2022-07-12 03:00:31,1540.7116,1.6845,32.15,0.0001352063707053,-3.331188004292629e-05
345,345,2022-07-12 03:02:00,1540.6951,1.7109999999999983,32.5627,0.0001352049227347,-1.949120238022723e-05
346,346,2022-07-12 03:03:29,1540.6637,1.6899999999999975,32.2358,0.0001352021672028,-3.709310474422456e-05
347,347,2022-07-12 03:04:58,1540.6291,1.689499999999999,32.228,0.0001351991308523,-4.08742117099553e-05
348,348,2022-07-12 03:06:27,1540.6207,1.6879999999999988,32.2046,0.0001351983937036,-9.923273132900653e-06
349,349,2022-07-12 03:07:56,1540.5925,1.695999999999998,32.3294,0.0001351959189902,-3.331445531504602e-05
350,350,2022-07-12 03:09:25,1540.5562,1.7040000000000006,32.4539,0.0001351927334548,-4.288451145110375e-05
351,351,2022-07-12 03:10:54,1540.526,0.897000000000002,18.6608,0.0001351900832298,-3.567872272188783e-05
352,352,2022-07-12 03:12:23,1540.521,1.7190000000000012,32.6868,0.0001351896444509,-5.907092470793085e-06
353,353,2022-07-12 03:13:52,1540.4866,1.6904999999999966,32.2437,0.0001351866256515,-4.064170373180089e-05
354,354,2022-07-12 03:15:21,1540.4543,1.731499999999997,32.8803,0.0001351837911394,-3.816146963900663e-05
355,355,2022-07-12 03:16:50,1540.4271,1.6720000000000006,31.9544,0.0001351814041818,-3.213654187204839e-05
356,356,2022-07-12 03:18:19,1540.4153,1.702499999999997,32.4306,0.0001351803686634,-1.3941694814640289e-05
357,357,2022-07-12 03:19:48,1540.3901,1.1365000000000016,23.0249,0.0001351781572174,-2.9774276009473398e-05
358,358,2022-07-12 03:21:17,1540.3579,1.6854999999999976,32.1656,0.0001351753314808,-3.80457035343453e-05
359,359,2022-07-12 03:22:46,1540.3262,1.0070000000000014,20.6951,0.0001351725496221,-3.7455702564821214e-05
360,360,2022-07-12 03:24:15,1540.3191,1.7154999999999987,32.6326,0.0001351719265559,-8.389170789394788e-06
361,361,2022-07-12 03:25:44,1540.2943,1.7010000000000003,32.4073,0.0001351697502122,-2.930349089770901e-05
362,362,2022-07-12 03:27:16,1540.2578,1.729499999999998,32.8494,0.0001351665471257,-4.312914370560402e-05
363,363,2022-07-12 03:28:45,1540.2274,1.714500000000001,32.6171,0.0001351638793496,-3.5921968405562335e-05
364,364,2022-07-12 03:30:14,1540.2118,1.6914999999999978,32.2593,0.0001351625103592,-1.843382838639982e-05
365,365,2022-07-12 03:31:43,1540.1929,1.7265000000000017,32.803,0.0001351608517747,-2.2333566139706016e-05
366,366,2022-07-12 03:33:12,1540.1695,1.7070000000000007,32.5006,0.0001351587982891,-2.765150199381877e-05
367,367,2022-07-12 03:34:41,1540.1359,1.6499999999999986,31.6088,0.0001351558496944,-3.970558701992527e-05
368,368,2022-07-12 03:36:10,1540.1144,1.6829999999999998,32.1265,0.0001351539629448,-2.5407203516900597e-05
369,369,2022-07-12 03:37:39,1540.1037,1.6679999999999993,31.8917,0.0001351530239578,-1.2644603087491748e-05
370,370,2022-07-12 03:39:08,1540.083,1.6884999999999977,32.2124,0.0001351512074128,-2.4462317939777977e-05
371,371,2022-07-12 03:40:37,1540.0495,1.7255000000000005,32.7875,0.0001351482675937,-3.958963656688088e-05
372,372,2022-07-12 03:42:06,1540.0249,1.6950000000000005,32.3138,0.0001351461088012,-2.9072257208534923e-05
373,373,2022-07-12 03:43:35,1540.0136,1.7424999999999995,33.0501,0.0001351451171607,-1.3354427519213695e-05
374,374,2022-07-12 03:45:04,1539.9915,1.6709999999999994,31.9387,0.0001351431777576,-2.6118325977666196e-05
375,375,2022-07-12 03:46:33,1539.9646,1.689,32.2202,0.0001351408171267,-3.179163988582928e-05
376,376,2022-07-12 03:48:02,1539.9352,1.7205000000000013,32.7101,0.0001351382371064,-3.474691662365044e-05
377,377,2022-07-12 03:49:31,1539.916,1.7289999999999992,32.8417,0.0001351365521951,-2.269214684432044e-05
378,378,2022-07-12 03:51:00,1539.9073,1.7154999999999987,32.6326,0.0001351357887197,-1.0282437130955688e-05
379,379,2022-07-12 03:52:29,1539.887,1.5159999999999982,29.4658,0.0001351340072771,-2.3992669592147774e-05
380,380,2022-07-12 03:53:58,1539.8559,1.4824999999999982,28.9196,0.0001351312780719,-3.675798495161892e-05
381,381,2022-07-12 03:55:27,1539.8289,1.3654999999999973,26.9786,0.0001351289086654,-3.191263652739564e-05
382,382,2022-07-12 03:56:56,1539.8119,1.7190000000000012,32.6868,0.0001351274168169,-2.009336335178083e-05
383,383,2022-07-12 03:58:26,1539.8012,1.7420000000000009,33.0424,0.0001351264778299,-1.2647087169216159e-05
384,384,2022-07-12 03:59:55,1539.7827,1.7364999999999997,32.9575,0.0001351248543477,-2.1866721843438267e-05
385,385,2022-07-12 04:01:23,1539.7484,1.7119999999999995,32.5783,0.000135121844324,-4.054298741278442e-05
386,386,2022-07-12 04:02:52,1539.7265,1.2005000000000017,24.151,0.0001351199224721,-2.588641554193326e-05
387,387,2022-07-12 04:04:21,1539.7132,1.6690000000000005,31.9074,0.00013511875532,-1.5721109619720803e-05
388,388,2022-07-12 04:05:50,1539.701,1.737000000000002,32.9652,0.0001351176846993,-1.4420981735938341e-05
389,389,2022-07-12 04:07:19,1539.6814,1.6424999999999983,31.4906,0.0001351159646857,-2.316842952064605e-05
390,390,2022-07-12 04:08:49,1539.6551,1.7069999999999972,32.5006,0.0001351136567083,-3.108878085746959e-05
391,391,2022-07-12 04:10:18,1539.627,1.6660000000000004,31.8603,0.0001351111907705,-3.321713635834571e-05
392,392,2022-07-12 04:11:47,1539.6131,1.7079999999999984,32.5161,0.0001351099709649,-1.6431400849899876e-05
393,393,2022-07-12 04:13:16,1539.6061,1.700499999999998,32.3995,0.0001351093566744,-8.274843805901105e-06
394,394,2022-07-12 04:14:45,1539.5834,1.6960000000000015,32.3294,0.0001351073646178,-2.683453199091055e-05
395,395,2022-07-12 04:16:14,1539.5572,1.7289999999999992,32.8417,0.000135105065416,-3.097254197507642e-05
396,396,2022-07-12 04:17:43,1539.5345,1.7384999999999984,32.9884,0.0001351030733595,-2.6835384332065854e-05
397,397,2022-07-12 04:19:12,1539.5139,0.871500000000001,18.1818,0.0001351012655901,-2.4353141598855713e-05
398,398,2022-07-12 04:20:41,1539.5094,0.7955000000000005,16.7374,0.000135100870689,-5.319876578871971e-06
399,399,2022-07-12 04:22:10,1539.4918,1.4789999999999992,28.8623,0.0001350993261871,-2.080686626575204e-05
400,400,2022-07-12 04:23:39,1539.4661,1.574499999999997,30.4095,0.0001350970708631,-3.0383260794015358e-05
401,401,2022-07-12 04:25:08,1539.4398,1.7280000000000015,32.8262,0.0001350947628857,-3.109312881217273e-05
402,402,2022-07-12 04:26:37,1539.4249,1.6865000000000023,32.1812,0.0001350934553244,-1.761566933224723e-05
403,403,2022-07-12 04:28:06,1539.4188,1.2625000000000028,25.2261,0.0001350929200141,-7.211812665994406e-06
404,404,2022-07-12 04:29:35,1539.3986,1.488000000000003,29.0095,0.000135091147347,-2.3882053679843234e-05
405,405,2022-07-12 04:31:04,1539.3824,0.9030000000000022,18.7731,0.0001350897257031,-1.9153135699126914e-05
406,406,2022-07-12 04:32:33,1539.3537,1.6860000000000035,32.1734,0.0001350872071118,-3.393242241866209e-05
407,407,2022-07-12 04:34:02,1539.33,1.6980000000000004,32.3606,0.0001350851272995,-2.802128198627442e-05
408,408,2022-07-12 04:35:31,1539.3185,1.6870000000000012,32.189,0.0001350841181079,-1.3596926172011822e-05
409,409,2022-07-12 04:37:00,1539.3076,1.7100000000000009,32.5472,0.0001350831615697,-1.2887612586325237e-05
410,410,2022-07-12 04:38:29,1539.2925,1.7545000000000002,33.2348,0.0001350818364572,-1.785365679371295e-05
411,411,2022-07-12 04:39:59,1539.2712,1.668499999999998,31.8995,0.0001350799672588,-2.5184645824725768e-05
412,412,2022-07-12 04:41:28,1539.2456,1.7059999999999995,32.485,0.0001350777207104,-3.026937351641051e-05
413,413,2022-07-12 04:42:57,1539.2246,1.7114999999999974,32.5705,0.0001350758778387,-2.4830684228879824e-05
414,414,2022-07-12 04:44:26,1539.2134,1.6870000000000012,32.189,0.0001350748949738,-1.3243127950841017e-05
415,415,2022-07-12 04:45:55,1539.2057,1.561,30.1928,0.0001350742192542,-9.104696013149236e-06
416,416,2022-07-12 04:47:24,1539.1904,1.3249999999999993,26.2945,0.0001350728765906,-1.80913290519776e-05
417,417,2022-07-12 04:48:53,1539.1675,1.6819999999999986,32.1109,0.0001350708669829,-2.707827445673292e-05
418,418,2022-07-12 04:50:22,1539.1461,0.9429999999999978,19.5178,0.0001350689890089,-2.5304940187390222e-05
419,419,2022-07-12 04:51:51,1539.1275,1.5704999999999991,30.3454,0.0001350673567511,-2.1994279226236195e-05
420,420,2022-07-12 04:53:20,1539.114,1.7120000000000033,32.5783,0.0001350661720479,-1.596372978222518e-05
421,421,2022-07-12 04:54:49,1539.1092,1.690999999999999,32.2515,0.00013506575082,-5.676010513013751e-06
422,422,2022-07-12 04:56:18,1539.0919,1.6625000000000014,31.8054,0.0001350642326448,-2.0457517839170467e-05
423,423,2022-07-12 04:57:47,1539.0725,1.6875,32.1968,0.0001350625301824,-2.2941089519712155e-05
424,424,2022-07-12 04:59:16,1539.0545,1.7170000000000023,32.6558,0.0001350609505781,-2.128579592214114e-05
425,425,2022-07-12 05:00:46,1539.033,1.6999999999999993,32.3917,0.0001350590638285,-2.5425055863070674e-05
426,426,2022-07-12 05:02:15,1539.017,1.7035000000000018,32.4462,0.0001350576597358,-1.892116851193016e-05
427,427,2022-07-12 05:03:44,1539.0089,1.6890000000000036,32.2202,0.0001350569489139,-9.578891973934545e-06
428,428,2022-07-12 05:05:13,1539.001,1.6630000000000005,31.8132,0.0001350562556431,-9.342424079071557e-06
429,429,2022-07-12 05:06:42,1538.9831,1.6845000000000034,32.15,0.0001350546848144,-2.1168523553051784e-05
430,430,2022-07-12 05:08:11,1538.9626,1.7049999999999983,32.4695,0.0001350528858206,-2.4243604100410535e-05
431,431,2022-07-12 05:09:40,1538.9474,1.3440000000000012,26.6162,0.0001350515519325,-1.797592302380881e-05
432,432,2022-07-12 05:11:09,1538.924,1.6514999999999986,31.6325,0.0001350494984469,-2.7673881231346617e-05
433,433,2022-07-12 05:12:38,1538.9149,1.6875,32.1968,0.0001350486998692,-1.0762128562132187e-05
434,434,2022-07-12 05:14:07,1538.9123,1.6685000000000016,31.8995,0.0001350484717041,-3.0748990699818504e-06
435,435,2022-07-12 05:15:36,1538.895,1.6585,31.7426,0.0001350469535288,-2.046013535683653e-05
436,436,2022-07-12 05:17:05,1538.8817,1.7349999999999994,32.9344,0.0001350457863768,-1.5729604166539312e-05
437,437,2022-07-12 05:18:34,1538.8646,1.3024999999999984,25.9116,0.0001350442857527,-2.0224001513607173e-05
438,438,2022-07-12 05:20:03,1538.8384,1.458000000000002,28.5175,0.0001350419865509,-3.0987009422192166e-05
439,439,2022-07-12 05:21:33,1538.8253,1.673499999999997,31.9779,0.00013504083695,-1.5493636607237007e-05
440,440,2022-07-12 05:23:02,1538.8166,1.5854999999999997,30.5855,0.0001350400734745,-1.0289725234150528e-05
441,441,2022-07-12 05:24:31,1538.8105,1.6690000000000005,31.9074,0.0001350395381642,-7.214663534015338e-06
442,442,2022-07-12 05:26:00,1538.7965,1.695500000000003,32.3216,0.0001350383095831,-1.655839482363335e-05
443,443,2022-07-12 05:27:29,1538.7863,1.689,32.2202,0.000135037414474,-1.2064053338590338e-05
444,444,2022-07-12 05:28:58,1538.7578,1.6980000000000004,32.3606,0.0001350349134338,-3.370900865607829e-05
445,445,2022-07-12 05:30:27,1538.7428,1.6744999999999983,31.9936,0.0001350335970969,-1.7741756452203758e-05
446,446,2022-07-12 05:31:56,1538.7278,1.7589999999999968,33.304,0.00013503228076,-1.774192940439633e-05
447,447,2022-07-12 05:33:25,1538.7152,1.7019999999999982,32.4228,0.000135031175037,-1.4903342736604703e-05
448,448,2022-07-12 05:34:54,1538.7128,1.6339999999999968,31.3564,0.0001350309644231,-2.8387363776690503e-06
449,449,2022-07-12 05:36:23,1538.6998,1.6464999999999996,31.5537,0.0001350298235977,-1.5376618622979174e-05
450,450,2022-07-12 05:37:52,1538.6846,1.529,29.6766,0.0001350284897097,-1.7978993225831143e-05
451,451,2022-07-12 05:39:21,1538.6735,1.7315000000000005,32.8803,0.0001350275156203,-1.312949108429743e-05
452,452,2022-07-12 05:40:50,1538.6497,0.6439999999999984,13.7816,0.0001350254270324,-2.815195687510935e-05
453,453,2022-07-12 05:42:20,1538.63,1.679000000000002,32.064,0.0001350236982433,-2.3302548370751983e-05
454,454,2022-07-12 05:43:49,1538.6214,1.695999999999998,32.3294,0.0001350229435434,-1.0172742950416019e-05
455,455,2022-07-12 05:45:18,1538.6099,1.6905,32.2437,0.0001350219343518,-1.3603188176629955e-05
456,456,2022-07-12 05:46:47,1538.6057,1.7010000000000003,32.4073,0.0001350215657775,-4.968134460789063e-06
457,457,2022-07-12 05:48:16,1538.5925,1.721,32.7178,0.000135020407401,-1.5614270835310054e-05
458,458,2022-07-12 05:49:45,1538.5777,1.6900000000000013,32.2358,0.0001350191086152,-1.7507078127974705e-05
459,459,2022-07-12 05:51:18,1538.5604,1.0414999999999992,21.3226,0.00013501759044,-2.0464584945744703e-05
460,460,2022-07-12 05:52:47,1538.5441,1.7035000000000018,32.4462,0.0001350161600205,-1.928186523870325e-05
461,461,2022-07-12 05:54:16,1538.5268,1.7234999999999978,32.7565,0.0001350146418453,-2.0465031873321248e-05
462,462,2022-07-12 05:55:45,1538.5178,1.6930000000000014,32.2826,0.0001350138520431,-1.0646610653465617e-05
463,463,2022-07-12 05:57:14,1538.51,1.6240000000000023,31.1982,0.0001350131675479,-9.227109346160176e-06
464,464,2022-07-12 05:58:43,1538.5038,1.0365000000000002,21.232,0.000135012623462,-7.334398524114289e-06
465,465,2022-07-12 06:00:12,1538.4899,1.7394999999999996,33.0038,0.0001350114036565,-1.6443396865885815e-05
466,466,2022-07-12 06:01:45,1538.4778,1.681000000000001,32.0953,0.0001350103418113,-1.4314148699620822e-05
467,467,2022-07-12 06:03:14,1538.4598,1.7040000000000006,32.4539,0.000135008762207,-2.1294024062012633e-05
468,468,2022-07-12 06:04:43,1538.446,1.589500000000001,30.6494,0.0001350075511771,-1.632556488841109e-05
469,469,2022-07-12 06:06:16,1538.4275,1.6484999999999983,31.5852,0.0001350059276949,-2.1885984227286976e-05
470,470,2022-07-12 06:07:45,1538.4186,1.722999999999999,32.7488,0.0001350051466683,-1.0528993864265661e-05
471,471,2022-07-12 06:09:14,1538.4093,1.3724999999999987,27.0962,0.0001350043305394,-1.1002273582127607e-05
472,472,2022-07-12 06:10:43,1538.4078,1.6649999999999991,31.8446,0.0001350041989057,-1.774561985542685e-06
473,473,2022-07-12 06:12:12,1538.3973,1.7520000000000024,33.1964,0.0001350032774699,-1.2422018681230793e-05
474,474,2022-07-12 06:13:42,1538.381,1.652000000000001,31.6403,0.0001350018470504,-1.9283909512664274e-05
475,475,2022-07-12 06:15:11,1538.368,1.6950000000000005,32.3138,0.0001350007062251,-1.5379935100228393e-05
476,476,2022-07-12 06:16:40,1538.3564,1.6804999999999986,32.0875,0.0001349996882579,-1.3723737880298813e-05
477,477,2022-07-12 06:18:09,1538.3339,1.702499999999997,32.4306,0.0001349977137525,-2.661970850389008e-05
478,478,2022-07-12 06:19:38,1538.3242,1.4550000000000018,28.4681,0.0001349968625213,-1.1476124473710095e-05
479,479,2022-07-12 06:21:07,1538.3155,1.6834999999999989,32.1344,0.0001349960990459,-1.0293077070447214e-05
480,480,2022-07-12 06:22:36,1538.3188,1.6359999999999992,31.388,0.00013499638864,3.904262237546372e-06
481,481,2022-07-12 06:24:05,1538.3067,1.663999999999998,31.8289,0.0001349953267949,-1.4315740807637177e-05
482,482,2022-07-12 06:25:38,1538.2951,1.721,32.7178,0.0001349943088277,-1.3724284761799028e-05
483,483,2022-07-12 06:27:07,1538.2827,1.3795000000000002,27.2136,0.0001349932206558,-1.467090541948398e-05
484,484,2022-07-12 06:28:36,1538.2686,1.4909999999999997,29.0586,0.0001349919832991,-1.6682392138645754e-05
485,485,2022-07-12 06:30:05,1538.2532,1.6995000000000005,32.3839,0.0001349906318599,-1.8220667442784667e-05
486,486,2022-07-12 06:31:34,1538.2379,1.7049999999999983,32.4695,0.0001349892891962,-1.8102531474517056e-05
487,487,2022-07-12 06:33:03,1538.2272,1.6700000000000017,31.9231,0.0001349883502092,-1.2660028375572519e-05
488,488,2022-07-12 06:34:33,1538.2159,1.6595000000000013,31.7583,0.0001349873585687,-1.3370034726735804e-05
489,489,2022-07-12 06:36:02,1538.2107,1.7185000000000024,32.6791,0.0001349869022386,-6.152603150981488e-06
490,490,2022-07-12 06:37:31,1538.2098,1.5410000000000004,29.8706,0.0001349868232584,-1.064874245374492e-06
491,491,2022-07-12 06:39:00,1538.1975,1.695500000000003,32.3216,0.0001349857438621,-1.4553397726998084e-05
492,492,2022-07-12 06:40:29,1538.1893,1.737000000000002,32.9652,0.0001349850242646,-9.70231687346814e-06
493,493,2022-07-12 06:41:58,1538.1799,1.6935000000000002,32.2904,0.0001349841993601,-1.1122236092048622e-05
494,494,2022-07-12 06:43:27,1538.1591,0.9129999999999968,18.9599,0.0001349823740396,-2.4611238200271494e-05
495,495,2022-07-12 06:44:57,1538.1522,0.9280000000000008,19.2393,0.0001349817685246,-8.164341604269228e-06
496,496,2022-07-12 06:46:26,1538.1387,1.6875,32.1968,0.0001349805838214,-1.5973852033005687e-05
497,497,2022-07-12 06:47:55,1538.1237,1.6625000000000014,31.8054,0.0001349792674845,-1.7748897569011036e-05
498,498,2022-07-12 06:49:24,1538.1186,0.9160000000000004,19.0159,0.0001349788199299,-6.034645182857126e-06
499,499,2022-07-12 06:50:53,1538.113,1.6655000000000015,31.8525,0.0001349783284975,-6.626301188485187e-06
500,500,2022-07-12 06:52:22,1538.1099,1.7029999999999994,32.4384,0.0001349780564545,-3.6681384082106373e-06
501,501,2022-07-12 06:53:51,1538.1014,1.6739999999999997,31.9857,0.0001349773105303,-1.0057854443043282e-05
502,502,2022-07-12 06:55:21,1538.0948,1.708000000000002,32.5161,0.000134976731342,-7.80966166707116e-06
503,503,2022-07-12 06:56:50,1538.0812,1.685500000000001,32.1656,0.0001349755378632,-1.6092778456686185e-05
504,504,2022-07-12 06:58:19,1538.0687,1.6574999999999989,31.7268,0.0001349744409158,-1.4791276878648375e-05
505,505,2022-07-12 06:59:48,1538.0597,1.7269999999999968,32.8107,0.0001349736511136,-1.0649781669740443e-05
506,506,2022-07-12 07:01:17,1538.0409,1.128,22.8741,0.0001349720013047,-2.2246482522084622e-05
507,507,2022-07-12 07:02:46,1538.0293,1.7075000000000031,32.5084,0.0001349709833375,-1.37266565728495e-05
508,508,2022-07-12 07:04:15,1538.023,1.6464999999999996,31.5537,0.000134970430476,-7.4550250549039496e-06
509,509,2022-07-12 07:05:45,1538.0135,1.6580000000000013,31.7347,0.0001349695967959,-1.124177388546853e-05
510,510,2022-07-12 07:07:14,1538.0084,1.6765000000000008,32.0249,0.0001349691492414,-6.035077571847428e-06
511,511,2022-07-12 07:08:43,1538.0063,1.7025000000000006,32.4306,0.0001349689649542,-2.4850353342949504e-06
512,512,2022-07-12 07:10:12,1537.9985,1.3584999999999994,26.8608,0.000134968280459,-9.230178052944065e-06
513,513,2022-07-12 07:11:41,1537.9888,1.6754999999999995,32.0092,0.0001349674292278,-1.147862715236072e-05
514,514,2022-07-12 07:13:10,1537.9794,1.649000000000001,31.5931,0.0001349666043233,-1.1123686052139293e-05
515,515,2022-07-12 07:14:39,1537.966,1.7235000000000014,32.7565,0.0001349654283957,-1.5857307638845988e-05
516,516,2022-07-12 07:16:09,1537.9538,1.2300000000000004,24.6644,0.000134964357775,-1.4437364763366753e-05
517,517,2022-07-12 07:17:38,1537.9378,1.666000000000004,31.8603,0.0001349629536823,-1.8934445853492284e-05
518,518,2022-07-12 07:19:07,1537.9297,1.7285000000000004,32.8339,0.0001349622428603,-9.58561369874308e-06
519,519,2022-07-12 07:20:36,1537.9234,1.0579999999999998,21.6209,0.0001349616899988,-7.455507862107136e-06
520,520,2022-07-12 07:22:05,1537.913,1.6854999999999976,32.1656,0.0001349607773386,-1.2307588270468292e-05
521,521,2022-07-12 07:23:34,1537.9088,1.131999999999998,22.9451,0.0001349604087642,-4.970385760293652e-06
522,522,2022-07-12 07:25:03,1537.9106,1.0214999999999996,20.9594,0.0001349605667246,2.1301628326154306e-06
523,523,2022-07-12 07:26:33,1537.8997,1.722999999999999,32.7488,0.0001349596101865,-1.2899410800318184e-05
524,524,2022-07-12 07:28:02,1537.8922,1.7139999999999986,32.6093,0.000134958952018,-8.875784661554386e-06
525,525,2022-07-12 07:29:31,1537.8867,1.671000000000003,31.9387,0.0001349584693612,-6.50893202988894e-06
526,526,2022-07-12 07:31:00,1537.8707,1.7414999999999985,33.0347,0.0001349570652684,-1.893527199662432e-05
527,527,2022-07-12 07:32:29,1537.8595,1.5734999999999992,30.3935,0.0001349560824035,-1.3254786929397019e-05
528,528,2022-07-12 07:33:58,1537.8534,0.9480000000000004,19.6104,0.0001349555470932,-7.219153659321434e-06
529,529,2022-07-12 07:35:28,1537.8371,1.6809999999999974,32.0953,0.0001349541166737,-1.9290729817873415e-05
530,530,2022-07-12 07:36:57,1537.8285,1.2059999999999995,24.247,0.0001349533619739,-1.017798798747416e-05
531,531,2022-07-12 07:38:26,1537.8241,1.423499999999997,27.9473,0.0001349529758484,-5.207357590545581e-06
532,532,2022-07-12 07:39:55,1537.8134,1.722999999999999,32.7488,0.0001349520368614,-1.2663434978572476e-05
533,533,2022-07-12 07:41:24,1537.8178,1.6935000000000002,32.2904,0.0001349524229869,5.207378923601305e-06
534,534,2022-07-12 07:42:54,1537.8101,1.6899999999999975,32.2358,0.0001349517472673,-9.112958745820812e-06
535,535,2022-07-12 07:44:23,1537.8016,1.6899999999999975,32.2358,0.000134951001343,-1.0059815258249887e-05
536,536,2022-07-12 07:45:52,1537.7926,1.5564999999999998,30.1205,0.0001349502115409,-1.0651631435881848e-05
537,537,2022-07-12 07:47:21,1537.783,1.7029999999999994,32.4384,0.0001349493690853,-1.1361811126905546e-05
538,538,2022-07-12 07:48:50,1537.777,1.6544999999999987,31.6797,0.0001349488425505,-7.101159660823238e-06
539,539,2022-07-12 07:50:19,1537.7591,1.7184999999999988,32.6791,0.0001349472717218,-2.1185372923560428e-05
540,540,2022-07-12 07:51:49,1537.7476,1.6829999999999998,32.1265,0.0001349462625301,-1.3610816235463998e-05
541,541,2022-07-12 07:53:18,1537.741,1.6560000000000024,31.7033,0.0001349456833419,-7.811458496509802e-06
542,542,2022-07-12 07:54:47,1537.7325,1.6879999999999988,32.2046,0.0001349449374176,-1.0060267309067793e-05
543,543,2022-07-12 07:56:16,1537.7216,1.7225,32.7411,0.0001349439808795,-1.290090481917279e-05
544,544,2022-07-12 07:57:46,1537.7182,1.7379999999999995,32.9807,0.0001349436825098,-4.0241443458898805e-06
545,545,2022-07-12 07:59:15,1537.7139,1.6660000000000004,31.8603,0.0001349433051598,-5.089373257343003e-06
546,546,2022-07-12 08:00:44,1537.7181,1.7049999999999983,32.4695,0.0001349436737342,4.9710021623276064e-06
547,547,2022-07-12 08:02:13,1537.7092,1.7034999999999982,32.4462,0.0001349428927076,-1.0533851263992026e-05
548,548,2022-07-12 08:03:42,1537.7049,1.5200000000000031,29.5307,0.0001349425153577,-5.08940304482649e-06
549,549,2022-07-12 08:05:11,1537.6909,1.6905,32.2437,0.0001349412867766,-1.6570300311858056e-05
550,550,2022-07-12 08:06:40,1537.6863,0.9065000000000012,18.8385,0.0001349408830999,-5.444543532687749e-06
551,551,2022-07-12 08:08:10,1537.6813,1.6690000000000005,31.9074,0.0001349404443209,-5.918001344100779e-06
552,552,2022-07-12 08:09:39,1537.6653,1.6899999999999975,32.2358,0.0001349390402282,-1.893780135387008e-05
553,553,2022-07-12 08:11:08,1537.6559,1.6724999999999994,31.9622,0.0001349382153238,-1.1126026310466302e-05
554,554,2022-07-12 08:12:37,1537.6527,1.682500000000001,32.1187,0.0001349379345052,-3.7875913070484095e-06
555,555,2022-07-12 08:14:06,1537.6369,1.7120000000000033,32.5783,0.0001349365479637,-1.8701424244065953e-05
556,556,2022-07-12 08:15:36,1537.6287,1.6895000000000024,32.228,0.0001349358283661,-9.70585421563616e-06
557,557,2022-07-12 08:17:05,1537.6257,1.7005000000000017,32.3995,0.0001349355650988,-3.550929201996876e-06
558,558,2022-07-12 08:18:34,1537.6177,1.6935000000000002,32.2904,0.0001349348630524,-9.469193805501536e-06
559,559,2022-07-12 08:20:03,1537.6109,1.6714999999999982,31.9466,0.000134934266313,-8.048850330212884e-06
560,560,2022-07-12 08:21:33,1537.6132,1.512999999999998,29.417,0.0001349344681513,2.7224011865862546e-06
561,561,2022-07-12 08:23:02,1537.6094,1.6644999999999968,31.8368,0.0001349341346793,-4.4978913369801345e-06
562,562,2022-07-12 08:24:31,1537.6036,1.6615000000000002,31.7897,0.0001349336256957,-6.865228463465465e-06
563,563,2022-07-12 08:26:00,1537.5942,1.721,32.7178,0.0001349328007912,-1.1126472771452795e-05
564,564,2022-07-12 08:27:29,1537.5895,1.7014999999999991,32.415,0.000134932388339,-5.563253391052599e-06
565,565,2022-07-12 08:28:59,1537.5854,1.7379999999999995,32.9807,0.0001349320285402,-4.853063771414573e-06
566,566,2022-07-12 08:30:28,1537.5691,1.700999999999997,32.4073,0.0001349305981208,-1.929409221348295e-05
567,567,2022-07-12 08:31:57,1537.5613,1.6744999999999983,31.9936,0.0001349299136256,-9.232802620452968e-06
568,568,2022-07-12 08:33:26,1537.5556,1.5839999999999996,30.5616,0.0001349294134176,-6.747073081645083e-06
569,569,2022-07-12 08:34:55,1537.5418,1.66,31.7661,0.0001349282023876,-1.6335165652018478e-05
570,570,2022-07-12 08:36:24,1537.5362,1.0474999999999994,21.4312,0.0001349277109551,-6.628787016477737e-06
571,571,2022-07-12 08:37:54,1537.5322,1.356999999999999,26.8356,0.000134927359932,-4.734860186881192e-06
572,572,2022-07-12 08:39:23,1537.5229,1.7175000000000011,32.6636,0.0001349265438031,-1.1008616522266592e-05
573,573,2022-07-12 08:40:52,1537.5185,1.7139999999999986,32.6093,0.0001349261576776,-5.208392614501177e-06
574,574,2022-07-12 08:42:21,1537.5156,1.2709999999999972,25.3723,0.0001349259031858,-3.432810697931503e-06
575,575,2022-07-12 08:43:51,1537.511,1.7174999999999976,32.6636,0.0001349254995091,-5.445164294738416e-06
576,576,2022-07-12 08:45:20,1537.5103,1.725999999999999,32.7952,0.0001349254380801,-8.286123352110356e-07
577,577,2022-07-12 08:46:49,1537.5059,1.722999999999999,32.7488,0.0001349250519546,-5.208435297480879e-06
578,578,2022-07-12 08:48:18,1537.4973,1.689,32.2202,0.0001349242972547,-1.0180180479152208e-05
579,579,2022-07-12 08:49:48,1537.4936,1.721,32.7178,0.0001349239725583,-4.379855629945325e-06
