,time,temperature,ctwl
3410,2022/9/4 16:07:52,454.9,1543.8386
3411,2022/9/4 16:07:58,454.9,1543.833
3412,2022/9/4 16:08:04,454.9,1543.8362
3413,2022/9/4 16:08:10,454.9,1543.837
3414,2022/9/4 16:08:16,454.9,1543.8298
3415,2022/9/4 16:08:22,454.9,1543.8211
3416,2022/9/4 16:08:28,454.9,1543.8378
3417,2022/9/4 16:08:34,454.9,1543.8418
3418,2022/9/4 16:08:40,454.9,1543.8338
3419,2022/9/4 16:08:46,454.9,1543.8267
3420,2022/9/4 16:08:52,454.9,1543.8386
3421,2022/9/4 16:08:58,454.9,1543.8235
3422,2022/9/4 16:09:04,454.9,1543.8004
3423,2022/9/4 16:09:10,454.9,1543.8036
3424,2022/9/4 16:09:16,454.9,1543.8346
3425,2022/9/4 16:09:22,454.9,1543.8259
3426,2022/9/4 16:09:28,454.9,1543.8251
3427,2022/9/4 16:09:34,454.9,1543.8306
3428,2022/9/4 16:09:40,454.9,1543.8251
3429,2022/9/4 16:09:46,454.9,1543.8251
3430,2022/9/4 16:09:52,454.9,1543.8298
3431,2022/9/4 16:09:58,454.9,1543.8275
3432,2022/9/4 16:10:04,454.9,1543.8235
3433,2022/9/4 16:10:10,454.9,1543.8227
3434,2022/9/4 16:10:16,454.9,1543.8155
3435,2022/9/4 16:10:22,454.9,1543.8251
3436,2022/9/4 16:10:28,454.9,1543.8251
3437,2022/9/4 16:10:34,454.9,1543.8235
3438,2022/9/4 16:10:40,454.9,1543.8283
3439,2022/9/4 16:10:46,454.9,1543.8203
3440,2022/9/4 16:10:52,454.9,1543.8283
3441,2022/9/4 16:10:58,454.9,1543.8171
3442,2022/9/4 16:11:04,454.8,1543.8259
3443,2022/9/4 16:11:10,454.8,1543.8267
3444,2022/9/4 16:11:16,454.8,1543.8235
3445,2022/9/4 16:11:22,454.8,1543.8179
3446,2022/9/4 16:11:28,454.9,1543.8092
3447,2022/9/4 16:11:34,454.8,1543.8203
3448,2022/9/4 16:11:40,454.8,1543.829
3449,2022/9/4 16:11:46,454.8,1543.8187
3450,2022/9/4 16:11:52,454.8,1543.8283
3451,2022/9/4 16:11:58,454.8,1543.8211
3452,2022/9/4 16:12:04,454.8,1543.8259
3453,2022/9/4 16:12:10,454.8,1543.8322
3454,2022/9/4 16:12:16,454.8,1543.8275
3455,2022/9/4 16:12:22,454.8,1543.8131
3456,2022/9/4 16:12:28,454.8,1543.8346
3457,2022/9/4 16:12:34,454.8,1543.8275
3458,2022/9/4 16:12:40,454.8,1543.8322
3459,2022/9/4 16:12:46,454.8,1543.8378
3460,2022/9/4 16:12:52,454.8,1543.8314
3461,2022/9/4 16:12:58,454.8,1543.8219
3462,2022/9/4 16:13:04,454.8,1543.8283
3463,2022/9/4 16:13:10,454.8,1543.8322
3464,2022/9/4 16:13:16,454.8,1543.833
3465,2022/9/4 16:13:22,454.8,1543.8298
3466,2022/9/4 16:13:28,454.8,1543.8275
3467,2022/9/4 16:13:34,454.8,1543.8306
3468,2022/9/4 16:13:40,454.8,1543.8298
3469,2022/9/4 16:13:46,454.8,1543.8322
3470,2022/9/4 16:13:52,454.8,1543.8362
3471,2022/9/4 16:13:58,454.8,1543.8298
3472,2022/9/4 16:14:04,454.8,1543.8163
3473,2022/9/4 16:14:10,454.8,1543.8283
3474,2022/9/4 16:14:16,454.8,1543.8298
3475,2022/9/4 16:14:22,454.8,1543.8219
3476,2022/9/4 16:14:28,454.8,1543.829
3477,2022/9/4 16:14:34,454.8,1543.829
3478,2022/9/4 16:14:40,454.8,1543.8283
3479,2022/9/4 16:14:46,454.8,1543.8203
3480,2022/9/4 16:14:52,454.8,1543.8235
3481,2022/9/4 16:14:58,454.8,1543.8163
3482,2022/9/4 16:15:04,454.8,1543.8195
3483,2022/9/4 16:15:10,454.8,1543.8306
3484,2022/9/4 16:15:16,454.7,1543.8203
3485,2022/9/4 16:15:22,454.7,1543.8306
3486,2022/9/4 16:15:28,454.7,1543.8298
3487,2022/9/4 16:15:34,454.7,1543.833
3488,2022/9/4 16:15:40,454.7,1543.8314
3489,2022/9/4 16:15:46,454.7,1543.8314
3490,2022/9/4 16:15:52,454.7,1543.8338
3491,2022/9/4 16:15:58,454.7,1543.8306
3492,2022/9/4 16:16:04,454.7,1543.8283
3493,2022/9/4 16:16:10,454.7,1543.8275
3494,2022/9/4 16:16:16,454.7,1543.8306
3495,2022/9/4 16:16:22,454.7,1543.8298
3496,2022/9/4 16:16:28,454.7,1543.829
3497,2022/9/4 16:16:34,454.7,1543.8346
3498,2022/9/4 16:16:40,454.7,1543.8298
3499,2022/9/4 16:16:46,454.6,1543.8314
3500,2022/9/4 16:16:52,454.7,1543.829
3501,2022/9/4 16:16:58,454.6,1543.8298
3502,2022/9/4 16:17:04,454.7,1543.8362
3503,2022/9/4 16:17:10,454.6,1543.8283
3504,2022/9/4 16:17:16,454.7,1543.8394
3505,2022/9/4 16:17:22,454.6,1543.837
3506,2022/9/4 16:17:28,454.6,1543.8283
3507,2022/9/4 16:17:34,454.6,1543.8394
3508,2022/9/4 16:17:40,454.6,1543.8283
3509,2022/9/4 16:17:46,454.6,1543.8275
3510,2022/9/4 16:17:52,454.6,1543.8187
3511,2022/9/4 16:17:58,454.6,1543.8306
3512,2022/9/4 16:18:04,454.6,1543.8283
3513,2022/9/4 16:18:10,454.6,1543.8354
3514,2022/9/4 16:18:16,454.6,1543.8243
3515,2022/9/4 16:18:22,454.6,1543.8314
3516,2022/9/4 16:18:28,454.6,1543.8338
3517,2022/9/4 16:18:34,454.6,1543.8314
3518,2022/9/4 16:18:40,454.6,1543.8362
3519,2022/9/4 16:18:46,454.6,1543.8378
3520,2022/9/4 16:18:52,454.6,1543.8251
3521,2022/9/4 16:18:58,454.6,1543.829
3522,2022/9/4 16:19:04,454.6,1543.8338
3523,2022/9/4 16:19:10,454.6,1543.8314
3524,2022/9/4 16:19:16,454.6,1543.8243
3525,2022/9/4 16:19:22,454.6,1543.8346
3526,2022/9/4 16:19:28,454.6,1543.8402
3527,2022/9/4 16:19:34,454.6,1543.8314
3528,2022/9/4 16:19:40,454.6,1543.8306
3529,2022/9/4 16:19:46,454.6,1543.837
3530,2022/9/4 16:19:52,454.6,1543.8386
3531,2022/9/4 16:19:58,454.6,1543.8338
3532,2022/9/4 16:20:04,454.5,1543.837
3533,2022/9/4 16:20:10,454.5,1543.841
3534,2022/9/4 16:20:16,454.5,1543.8322
3535,2022/9/4 16:20:22,454.5,1543.8346
3536,2022/9/4 16:20:28,454.5,1543.8362
3537,2022/9/4 16:20:34,454.5,1543.8322
3538,2022/9/4 16:20:40,454.5,1543.8298
3539,2022/9/4 16:20:46,454.5,1543.8378
3540,2022/9/4 16:20:52,454.5,1543.8322
3541,2022/9/4 16:20:58,454.5,1543.837
3542,2022/9/4 16:21:04,454.5,1543.833
3543,2022/9/4 16:21:10,454.5,1543.8251
3544,2022/9/4 16:21:16,454.5,1543.8251
3545,2022/9/4 16:21:22,454.5,1543.8354
3546,2022/9/4 16:21:28,454.5,1543.8243
3547,2022/9/4 16:21:34,454.5,1543.8219
3548,2022/9/4 16:21:40,454.5,1543.8283
3549,2022/9/4 16:21:46,454.5,1543.8362
3550,2022/9/4 16:21:52,454.5,1543.8259
3551,2022/9/4 16:21:58,454.5,1543.8163
3552,2022/9/4 16:22:04,454.5,1543.829
3553,2022/9/4 16:22:10,454.5,1543.833
3554,2022/9/4 16:22:16,454.5,1543.8314
3555,2022/9/4 16:22:22,454.5,1543.8267
3556,2022/9/4 16:22:28,454.5,1543.8362
3557,2022/9/4 16:22:34,454.5,1543.8306
3558,2022/9/4 16:22:40,454.5,1543.8338
3559,2022/9/4 16:22:46,454.5,1543.829
3560,2022/9/4 16:22:52,454.5,1543.8283
3561,2022/9/4 16:22:58,454.5,1543.8346
3562,2022/9/4 16:23:04,454.5,1543.8322
3563,2022/9/4 16:23:10,454.5,1543.8346
3564,2022/9/4 16:23:16,454.5,1543.8259
3565,2022/9/4 16:23:22,454.5,1543.833
3566,2022/9/4 16:23:28,454.5,1543.8251
3567,2022/9/4 16:23:34,454.5,1543.8235
3568,2022/9/4 16:23:40,454.5,1543.8275
3569,2022/9/4 16:23:46,454.5,1543.8163
3570,2022/9/4 16:23:52,454.5,1543.8314
3571,2022/9/4 16:23:58,454.5,1543.8306
3572,2022/9/4 16:24:04,454.5,1543.8322
3573,2022/9/4 16:24:10,454.5,1543.8322
3574,2022/9/4 16:24:16,454.5,1543.8139
3575,2022/9/4 16:24:22,454.5,1543.8267
3576,2022/9/4 16:24:28,454.5,1543.829
3577,2022/9/4 16:24:34,454.5,1543.833
3578,2022/9/4 16:24:40,454.5,1543.8203
3579,2022/9/4 16:24:46,454.5,1543.8354
3580,2022/9/4 16:24:52,454.5,1543.8251
3581,2022/9/4 16:24:58,454.5,1543.8275
3582,2022/9/4 16:25:04,454.5,1543.837
3583,2022/9/4 16:25:10,454.4,1543.8283
3584,2022/9/4 16:25:16,454.4,1543.8283
3585,2022/9/4 16:25:22,454.4,1543.8259
3586,2022/9/4 16:25:28,454.4,1543.8219
3587,2022/9/4 16:25:34,454.5,1543.8251
3588,2022/9/4 16:25:40,454.4,1543.833
3589,2022/9/4 16:25:46,454.4,1543.8338
3590,2022/9/4 16:25:52,454.4,1543.8306
3591,2022/9/4 16:25:58,454.4,1543.8211
3592,2022/9/4 16:26:04,454.4,1543.8338
3593,2022/9/4 16:26:10,454.4,1543.8267
3594,2022/9/4 16:26:16,454.4,1543.8259
3595,2022/9/4 16:26:22,454.4,1543.8275
3596,2022/9/4 16:26:28,454.4,1543.8219
3597,2022/9/4 16:26:34,454.4,1543.8275
3598,2022/9/4 16:26:40,454.4,1543.8243
3599,2022/9/4 16:26:46,454.4,1543.8251
3600,2022/9/4 16:26:52,454.4,1543.8275
3601,2022/9/4 16:26:58,454.4,1543.8283
3602,2022/9/4 16:27:04,454.4,1543.8267
3603,2022/9/4 16:27:10,454.4,1543.829
3604,2022/9/4 16:27:16,454.4,1543.8187
3605,2022/9/4 16:27:22,454.4,1543.8131
3606,2022/9/4 16:27:28,454.4,1543.8283
3607,2022/9/4 16:27:34,454.4,1543.8322
3608,2022/9/4 16:27:40,454.4,1543.8283
3609,2022/9/4 16:27:46,454.4,1543.8243
3610,2022/9/4 16:27:52,454.4,1543.8251
3611,2022/9/4 16:27:58,454.4,1543.8298
3612,2022/9/4 16:28:04,454.4,1543.8346
3613,2022/9/4 16:28:10,454.4,1543.8267
3614,2022/9/4 16:28:16,454.4,1543.8203
3615,2022/9/4 16:28:22,454.4,1543.8187
3616,2022/9/4 16:28:28,454.4,1543.8171
3617,2022/9/4 16:28:34,454.4,1543.8306
3618,2022/9/4 16:28:40,454.4,1543.829
3619,2022/9/4 16:28:46,454.4,1543.829
3620,2022/9/4 16:28:52,454.4,1543.8322
3621,2022/9/4 16:28:58,454.4,1543.8092
3622,2022/9/4 16:29:04,454.4,1543.8187
3623,2022/9/4 16:29:10,454.4,1543.8322
3624,2022/9/4 16:29:16,454.4,1543.8354
3625,2022/9/4 16:29:22,454.4,1543.8314
3626,2022/9/4 16:29:28,454.4,1543.8306
3627,2022/9/4 16:29:34,454.4,1543.8227
3628,2022/9/4 16:29:40,454.4,1543.8338
3629,2022/9/4 16:29:46,454.4,1543.8243
3630,2022/9/4 16:29:52,454.4,1543.8354
3631,2022/9/4 16:29:58,454.4,1543.8283
3632,2022/9/4 16:30:04,454.4,1543.829
3633,2022/9/4 16:30:10,454.4,1543.8362
3634,2022/9/4 16:30:16,454.4,1543.8314
3635,2022/9/4 16:30:22,454.4,1543.8306
3636,2022/9/4 16:30:28,454.4,1543.8267
3637,2022/9/4 16:30:34,454.3,1543.8275
3638,2022/9/4 16:30:40,454.3,1543.8283
3639,2022/9/4 16:30:46,454.3,1543.8259
3640,2022/9/4 16:30:52,454.3,1543.8298
3641,2022/9/4 16:30:58,454.3,1543.8267
3642,2022/9/4 16:31:04,454.3,1543.8227
3643,2022/9/4 16:31:10,454.3,1543.8259
3644,2022/9/4 16:31:16,454.3,1543.8259
3645,2022/9/4 16:31:22,454.3,1543.8314
3646,2022/9/4 16:31:28,454.3,1543.8243
3647,2022/9/4 16:31:34,454.3,1543.833
3648,2022/9/4 16:31:40,454.3,1543.8314
3649,2022/9/4 16:31:46,454.3,1543.8298
3650,2022/9/4 16:31:52,454.3,1543.8155
3651,2022/9/4 16:31:58,454.3,1543.8203
3652,2022/9/4 16:32:04,454.3,1543.8195
3653,2022/9/4 16:32:10,454.3,1543.8219
3654,2022/9/4 16:32:16,454.3,1543.8306
3655,2022/9/4 16:32:22,454.3,1543.8227
3656,2022/9/4 16:32:28,454.3,1543.833
3657,2022/9/4 16:32:34,454.3,1543.8306
3658,2022/9/4 16:32:40,454.3,1543.8275
3659,2022/9/4 16:32:46,454.3,1543.8235
3660,2022/9/4 16:32:52,454.3,1543.8243
3661,2022/9/4 16:32:58,454.3,1543.8338
3662,2022/9/4 16:33:04,454.3,1543.8346
3663,2022/9/4 16:33:10,454.3,1543.8338
3664,2022/9/4 16:33:16,454.3,1543.8298
3665,2022/9/4 16:33:22,454.2,1543.8283
3666,2022/9/4 16:33:28,454.2,1543.8251
3667,2022/9/4 16:33:34,454.2,1543.829
3668,2022/9/4 16:33:40,454.2,1543.8314
3669,2022/9/4 16:33:46,454.2,1543.8267
3670,2022/9/4 16:33:52,454.2,1543.8338
3671,2022/9/4 16:33:58,454.3,1543.8314
3672,2022/9/4 16:34:04,454.3,1543.8251
3673,2022/9/4 16:34:10,454.3,1543.8267
3674,2022/9/4 16:34:16,454.3,1543.829
3675,2022/9/4 16:34:22,454.3,1543.8275
3676,2022/9/4 16:34:28,454.3,1543.8171
3677,2022/9/4 16:34:34,454.3,1543.829
3678,2022/9/4 16:34:40,454.3,1543.8219
3679,2022/9/4 16:34:46,454.3,1543.8267
3680,2022/9/4 16:34:52,454.3,1543.8251
3681,2022/9/4 16:34:58,454.3,1543.8235
3682,2022/9/4 16:35:04,454.3,1543.8275
3683,2022/9/4 16:35:10,454.3,1543.8298
3684,2022/9/4 16:35:16,454.3,1543.8163
3685,2022/9/4 16:35:22,454.3,1543.8211
3686,2022/9/4 16:35:28,454.3,1543.8275
3687,2022/9/4 16:35:34,454.3,1543.8251
3688,2022/9/4 16:35:40,454.3,1543.8251
3689,2022/9/4 16:35:46,454.3,1543.8354
3690,2022/9/4 16:35:52,454.3,1543.8211
3691,2022/9/4 16:35:58,454.3,1543.8251
3692,2022/9/4 16:36:04,454.3,1543.8322
3693,2022/9/4 16:36:10,454.3,1543.8275
3694,2022/9/4 16:36:16,454.3,1543.8346
3695,2022/9/4 16:36:22,454.3,1543.8338
3696,2022/9/4 16:36:28,454.3,1543.8267
3697,2022/9/4 16:36:34,454.4,1543.8322
3698,2022/9/4 16:36:40,454.3,1543.8314
3699,2022/9/4 16:36:46,454.3,1543.8378
3700,2022/9/4 16:36:52,454.3,1543.8362
3701,2022/9/4 16:36:58,454.3,1543.8354
3702,2022/9/4 16:37:04,454.3,1543.8346
3703,2022/9/4 16:37:10,454.3,1543.8235
3704,2022/9/4 16:37:16,454.3,1543.8378
3705,2022/9/4 16:37:22,454.3,1543.8362
3706,2022/9/4 16:37:28,454.3,1543.8346
3707,2022/9/4 16:37:34,454.3,1543.8346
3708,2022/9/4 16:37:40,454.3,1543.837
3709,2022/9/4 16:37:46,454.3,1543.833
3710,2022/9/4 16:37:52,454.3,1543.837
3711,2022/9/4 16:37:58,454.3,1543.837
3712,2022/9/4 16:38:04,454.2,1543.8378
3713,2022/9/4 16:38:10,454.2,1543.8338
3714,2022/9/4 16:38:16,454.2,1543.8314
3715,2022/9/4 16:38:22,454.2,1543.8259
3716,2022/9/4 16:38:28,454.2,1543.8298
3717,2022/9/4 16:38:34,454.2,1543.8251
3718,2022/9/4 16:38:40,454.2,1543.8306
3719,2022/9/4 16:38:46,454.2,1543.8354
3720,2022/9/4 16:38:52,454.2,1543.8338
3721,2022/9/4 16:38:58,454.2,1543.837
3722,2022/9/4 16:39:04,454.2,1543.8306
3723,2022/9/4 16:39:10,454.2,1543.8346
3724,2022/9/4 16:39:16,454.2,1543.8306
3725,2022/9/4 16:39:22,454.2,1543.8386
3726,2022/9/4 16:39:28,454.2,1543.8314
3727,2022/9/4 16:39:34,454.2,1543.8338
3728,2022/9/4 16:39:40,454.2,1543.8346
3729,2022/9/4 16:39:46,454.2,1543.8354
3730,2022/9/4 16:39:52,454.2,1543.8378
3731,2022/9/4 16:39:58,454.2,1543.8378
3732,2022/9/4 16:40:04,454.2,1543.8402
3733,2022/9/4 16:40:10,454.2,1543.8354
3734,2022/9/4 16:40:16,454.2,1543.837
3735,2022/9/4 16:40:22,454.2,1543.841
3736,2022/9/4 16:40:28,454.2,1543.8386
3737,2022/9/4 16:40:34,454.2,1543.8362
3738,2022/9/4 16:40:40,454.2,1543.8378
3739,2022/9/4 16:40:46,454.2,1543.8298
3740,2022/9/4 16:40:52,454.2,1543.841
3741,2022/9/4 16:40:58,454.2,1543.837
3742,2022/9/4 16:41:04,454.2,1543.8298
3743,2022/9/4 16:41:10,454.2,1543.8386
3744,2022/9/4 16:41:16,454.2,1543.8378
3745,2022/9/4 16:41:22,454.2,1543.837
3746,2022/9/4 16:41:28,454.2,1543.8362
3747,2022/9/4 16:41:34,454.2,1543.8362
3748,2022/9/4 16:41:40,454.2,1543.8338
3749,2022/9/4 16:41:46,454.3,1543.8354
3750,2022/9/4 16:41:52,454.3,1543.8346
3751,2022/9/4 16:41:58,454.3,1543.8275
3752,2022/9/4 16:42:04,454.3,1543.829
3753,2022/9/4 16:42:10,454.3,1543.8386
3754,2022/9/4 16:42:16,454.3,1543.837
3755,2022/9/4 16:42:22,454.3,1543.8346
3756,2022/9/4 16:42:28,454.3,1543.833
3757,2022/9/4 16:42:34,454.3,1543.8394
3758,2022/9/4 16:42:40,454.3,1543.8259
3759,2022/9/4 16:42:46,454.3,1543.841
3760,2022/9/4 16:42:52,454.3,1543.8298
3761,2022/9/4 16:42:58,454.3,1543.8346
3762,2022/9/4 16:43:04,454.3,1543.8298
3763,2022/9/4 16:43:10,454.3,1543.8362
3764,2022/9/4 16:43:16,454.3,1543.8418
3765,2022/9/4 16:43:22,454.3,1543.8362
3766,2022/9/4 16:43:28,454.3,1543.8354
3767,2022/9/4 16:43:34,454.3,1543.8386
3768,2022/9/4 16:43:40,454.3,1543.8386
3769,2022/9/4 16:43:46,454.2,1543.8378
3770,2022/9/4 16:43:52,454.2,1543.8386
3771,2022/9/4 16:43:58,454.2,1543.8386
3772,2022/9/4 16:44:04,454.2,1543.8386
3773,2022/9/4 16:44:10,454.2,1543.8378
3774,2022/9/4 16:44:16,454.2,1543.8346
3775,2022/9/4 16:44:22,454.2,1543.8362
3776,2022/9/4 16:44:28,454.2,1543.8386
3777,2022/9/4 16:44:34,454.2,1543.8346
3778,2022/9/4 16:44:40,454.2,1543.8338
3779,2022/9/4 16:44:46,454.2,1543.8338
3780,2022/9/4 16:44:52,454.2,1543.8322
3781,2022/9/4 16:44:58,454.2,1543.8378
3782,2022/9/4 16:45:04,454.2,1543.841
3783,2022/9/4 16:45:10,454.2,1543.8394
3784,2022/9/4 16:45:16,454.2,1543.8322
3785,2022/9/4 16:45:22,454.2,1543.8354
3786,2022/9/4 16:45:28,454.2,1543.8378
3787,2022/9/4 16:45:34,454.2,1543.8362
3788,2022/9/4 16:45:40,454.2,1543.8354
3789,2022/9/4 16:45:46,454.2,1543.8298
3790,2022/9/4 16:45:52,454.2,1543.8322
3791,2022/9/4 16:45:58,454.2,1543.8322
3792,2022/9/4 16:46:04,454.2,1543.8306
3793,2022/9/4 16:46:10,454.2,1543.833
3794,2022/9/4 16:46:16,454.2,1543.833
3795,2022/9/4 16:46:22,454.2,1543.8386
3796,2022/9/4 16:46:28,454.2,1543.8306
3797,2022/9/4 16:46:34,454.5,1543.8259
3798,2022/9/4 16:46:40,454.1,1543.829
3799,2022/9/4 16:46:46,454.1,1543.8283
3800,2022/9/4 16:46:52,454.2,1543.833
3801,2022/9/4 16:46:58,454.2,1543.8346
3802,2022/9/4 16:47:04,454.2,1543.8298
3803,2022/9/4 16:47:10,454.2,1543.8298
3804,2022/9/4 16:47:16,454.2,1543.8354
3805,2022/9/4 16:47:22,454.2,1543.837
3806,2022/9/4 16:47:28,454.2,1543.8354
3807,2022/9/4 16:47:34,454.2,1543.8386
3808,2022/9/4 16:47:40,454.2,1543.833
3809,2022/9/4 16:47:46,454.2,1543.8354
3810,2022/9/4 16:47:52,454.2,1543.8338
3811,2022/9/4 16:47:58,454.2,1543.8346
3812,2022/9/4 16:48:04,454.2,1543.8298
3813,2022/9/4 16:48:10,454.2,1543.8386
3814,2022/9/4 16:48:16,454.2,1543.8322
3815,2022/9/4 16:48:22,454.2,1543.8314
3816,2022/9/4 16:48:28,454.2,1543.8338
3817,2022/9/4 16:48:34,454.2,1543.829
3818,2022/9/4 16:48:40,454.2,1543.8314
3819,2022/9/4 16:48:46,454.2,1543.8354
3820,2022/9/4 16:48:52,454.2,1543.8346
3821,2022/9/4 16:48:58,454.2,1543.8314
3822,2022/9/4 16:49:04,454.1,1543.8346
3823,2022/9/4 16:49:10,454.2,1543.8378
3824,2022/9/4 16:49:16,454.2,1543.8306
3825,2022/9/4 16:49:22,454.2,1543.8362
3826,2022/9/4 16:49:28,454.2,1543.8394
3827,2022/9/4 16:49:34,454.2,1543.8346
3828,2022/9/4 16:49:40,454.2,1543.8283
3829,2022/9/4 16:49:46,454.2,1543.833
3830,2022/9/4 16:49:52,454.2,1543.833
3831,2022/9/4 16:49:58,454.2,1543.8338
3832,2022/9/4 16:50:04,454.1,1543.8354
3833,2022/9/4 16:50:10,454.1,1543.8378
3834,2022/9/4 16:50:16,454.1,1543.8338
3835,2022/9/4 16:50:22,454.1,1543.8362
3836,2022/9/4 16:50:28,454.1,1543.8346
3837,2022/9/4 16:50:34,454.1,1543.837
3838,2022/9/4 16:50:40,454.1,1543.8298
3839,2022/9/4 16:50:46,454.1,1543.8322
3840,2022/9/4 16:50:52,454.1,1543.8314
3841,2022/9/4 16:50:58,454.1,1543.8322
3842,2022/9/4 16:51:04,454.1,1543.8251
3843,2022/9/4 16:51:10,454.1,1543.8322
3844,2022/9/4 16:51:16,454.1,1543.837
3845,2022/9/4 16:51:22,454.1,1543.837
3846,2022/9/4 16:51:28,454.1,1543.8306
3847,2022/9/4 16:51:34,454.2,1543.841
3848,2022/9/4 16:51:40,454.1,1543.8322
3849,2022/9/4 16:51:46,454.1,1543.8346
3850,2022/9/4 16:51:52,454.1,1543.8354
3851,2022/9/4 16:51:58,454.2,1543.8354
3852,2022/9/4 16:52:04,454.1,1543.8322
3853,2022/9/4 16:52:10,454.2,1543.8314
3854,2022/9/4 16:52:16,454.1,1543.8283
3855,2022/9/4 16:52:22,454.2,1543.833
3856,2022/9/4 16:52:28,454.1,1543.8338
3857,2022/9/4 16:52:34,454.2,1543.8259
3858,2022/9/4 16:52:40,454.1,1543.8306
3859,2022/9/4 16:52:46,454.1,1543.8267
3860,2022/9/4 16:52:52,454.2,1543.8354
3861,2022/9/4 16:52:58,454.1,1543.8306
3862,2022/9/4 16:53:04,454.1,1543.8338
3863,2022/9/4 16:53:10,454.1,1543.8314
3864,2022/9/4 16:53:16,454.1,1543.8338
3865,2022/9/4 16:53:22,454.1,1543.8267
3866,2022/9/4 16:53:28,454.1,1543.8314
3867,2022/9/4 16:53:34,454,1543.8298
3868,2022/9/4 16:53:40,454,1543.8219
3869,2022/9/4 16:53:46,454,1543.8322
3870,2022/9/4 16:53:52,453.9,1543.8275
3871,2022/9/4 16:53:58,453.9,1543.8251
3872,2022/9/4 16:54:04,453.9,1543.8346
3873,2022/9/4 16:54:10,453.8,1543.829
3874,2022/9/4 16:54:16,453.8,1543.829
3875,2022/9/4 16:54:22,453.7,1543.8378
3876,2022/9/4 16:54:28,453.7,1543.829
3877,2022/9/4 16:54:34,453.6,1543.829
3878,2022/9/4 16:54:40,453.6,1543.8298
3879,2022/9/4 16:54:46,453.5,1543.8267
3880,2022/9/4 16:54:52,453.5,1543.8306
3881,2022/9/4 16:54:58,453.4,1543.829
3882,2022/9/4 16:55:04,453.4,1543.8243
3883,2022/9/4 16:55:10,453.3,1543.8227
3884,2022/9/4 16:55:16,453.2,1543.8259
3885,2022/9/4 16:55:22,453.1,1543.8219
3886,2022/9/4 16:55:28,453.1,1543.8171
3887,2022/9/4 16:55:34,453,1543.8243
3888,2022/9/4 16:55:40,452.9,1543.8267
3889,2022/9/4 16:55:46,452.9,1543.8203
3890,2022/9/4 16:55:52,452.8,1543.8163
3891,2022/9/4 16:55:58,452.7,1543.8187
3892,2022/9/4 16:56:04,452.7,1543.8155
3893,2022/9/4 16:56:10,452.6,1543.8171
3894,2022/9/4 16:56:16,452.5,1543.8068
3895,2022/9/4 16:56:22,452.4,1543.81
3896,2022/9/4 16:56:28,452.4,1543.8147
3897,2022/9/4 16:56:34,452.3,1543.8012
3898,2022/9/4 16:56:40,452.2,1543.8044
3899,2022/9/4 16:56:46,452.1,1543.8044
3900,2022/9/4 16:56:52,452.1,1543.8092
3901,2022/9/4 16:56:58,452,1543.8076
3902,2022/9/4 16:57:04,451.9,1543.802
3903,2022/9/4 16:57:10,451.9,1543.7957
3904,2022/9/4 16:57:16,451.8,1543.7996
3905,2022/9/4 16:57:22,451.7,1543.7965
3906,2022/9/4 16:57:28,451.7,1543.798
3907,2022/9/4 16:57:34,451.6,1543.806
3908,2022/9/4 16:57:40,451.5,1543.798
3909,2022/9/4 16:57:46,451.4,1543.7957
3910,2022/9/4 16:57:52,451.4,1543.7845
3911,2022/9/4 16:57:58,451.3,1543.7933
3912,2022/9/4 16:58:04,451.2,1543.7972
3913,2022/9/4 16:58:10,451.1,1543.7893
3914,2022/9/4 16:58:16,451.1,1543.7933
3915,2022/9/4 16:58:22,451,1543.7885
3916,2022/9/4 16:58:28,450.9,1543.7782
3917,2022/9/4 16:58:34,450.8,1543.7933
3918,2022/9/4 16:58:40,450.8,1543.7853
3919,2022/9/4 16:58:46,450.7,1543.7885
3920,2022/9/4 16:58:52,450.6,1543.7861
3921,2022/9/4 16:58:58,450.5,1543.7885
3922,2022/9/4 16:59:04,450.5,1543.7853
3923,2022/9/4 16:59:10,450.4,1543.7837
3924,2022/9/4 16:59:16,450.3,1543.7853
3925,2022/9/4 16:59:22,450.2,1543.779
3926,2022/9/4 16:59:28,450.2,1543.7861
3927,2022/9/4 16:59:34,450.1,1543.7806
3928,2022/9/4 16:59:40,450,1543.7758
3929,2022/9/4 16:59:46,449.9,1543.7726
3930,2022/9/4 16:59:52,449.8,1543.7718
3931,2022/9/4 16:59:58,449.8,1543.7766
3932,2022/9/4 17:00:04,449.7,1543.7718
3933,2022/9/4 17:00:10,449.6,1543.771
3934,2022/9/4 17:00:16,449.5,1543.771
3935,2022/9/4 17:00:22,449.5,1543.7694
3936,2022/9/4 17:00:28,449.4,1543.7678
3937,2022/9/4 17:00:34,449.3,1543.7678
3938,2022/9/4 17:00:40,449.2,1543.7694
3939,2022/9/4 17:00:46,449.2,1543.7702
3940,2022/9/4 17:00:52,449.1,1543.7607
3941,2022/9/4 17:00:58,449,1543.7567
3942,2022/9/4 17:01:04,449,1543.7583
3943,2022/9/4 17:01:10,448.9,1543.7647
3944,2022/9/4 17:01:16,448.8,1543.7599
3945,2022/9/4 17:01:22,448.7,1543.7559
3946,2022/9/4 17:01:28,448.6,1543.7607
3947,2022/9/4 17:01:34,448.5,1543.7464
3948,2022/9/4 17:01:40,448.5,1543.7543
3949,2022/9/4 17:01:46,448.4,1543.7575
3950,2022/9/4 17:01:52,448.3,1543.7535
