,time,ctwl/nm
289,2022-07-28 18:28:17,1551.444
290,2022-07-28 18:29:25,1551.444
291,2022-07-28 18:30:37,1551.448
292,2022-07-28 18:31:46,1551.448
293,2022-07-28 18:32:54,1551.448
294,2022-07-28 18:34:03,1551.448
295,2022-07-28 18:35:15,1551.448
296,2022-07-28 18:36:23,1551.452
297,2022-07-28 18:37:32,1551.452
298,2022-07-28 18:38:40,1551.448
299,2022-07-28 18:39:49,1551.452
300,2022-07-28 18:40:57,1551.448
301,2022-07-28 18:42:05,1551.452
302,2022-07-28 18:43:14,1551.452
303,2022-07-28 18:44:22,1551.452
304,2022-07-28 18:45:31,1551.456
305,2022-07-28 18:46:39,1551.456
306,2022-07-28 18:47:48,1551.456
307,2022-07-28 18:48:56,1551.452
308,2022-07-28 18:50:05,1551.452
309,2022-07-28 18:51:13,1551.456
310,2022-07-28 18:52:22,1551.46
311,2022-07-28 18:53:34,1551.46
312,2022-07-28 18:54:42,1551.46
313,2022-07-28 18:55:51,1551.46
314,2022-07-28 18:56:59,1551.464
315,2022-07-28 18:58:17,1551.46
316,2022-07-28 18:59:25,1551.46
317,2022-07-28 19:00:34,1551.464
318,2022-07-28 19:01:43,1551.464
319,2022-07-28 19:02:51,1551.464
320,2022-07-28 19:03:59,1551.464
321,2022-07-28 19:05:08,1551.468
322,2022-07-28 19:06:16,1551.468
323,2022-07-28 19:07:25,1551.468
324,2022-07-28 19:08:33,1551.468
325,2022-07-28 19:09:42,1551.468
326,2022-07-28 19:10:50,1551.472
327,2022-07-28 19:11:59,1551.472
328,2022-07-28 19:13:07,1551.472
329,2022-07-28 19:14:16,1551.472
330,2022-07-28 19:15:24,1551.472
331,2022-07-28 19:16:33,1551.476
332,2022-07-28 19:17:41,1551.476
333,2022-07-28 19:18:50,1551.472
334,2022-07-28 19:19:58,1551.472
335,2022-07-28 19:21:07,1551.472
336,2022-07-28 19:22:15,1551.476
337,2022-07-28 19:23:24,1551.476
338,2022-07-28 19:24:32,1551.476
339,2022-07-28 19:25:41,1551.476
340,2022-07-28 19:26:49,1551.476
341,2022-07-28 19:27:58,1551.48
342,2022-07-28 19:29:06,1551.476
343,2022-07-28 19:30:15,1551.476
344,2022-07-28 19:31:23,1551.476
345,2022-07-28 19:32:32,1551.48
346,2022-07-28 19:33:40,1551.48
347,2022-07-28 19:34:49,1551.484
348,2022-07-28 19:35:57,1551.484
349,2022-07-28 19:37:06,1551.484
350,2022-07-28 19:38:17,1551.48
351,2022-07-28 19:39:26,1551.48
352,2022-07-28 19:40:34,1551.484
353,2022-07-28 19:41:43,1551.484
354,2022-07-28 19:42:51,1551.484
355,2022-07-28 19:44:00,1551.488
356,2022-07-28 19:45:08,1551.488
357,2022-07-28 19:46:17,1551.488
358,2022-07-28 19:47:25,1551.492
359,2022-07-28 19:48:34,1551.488
360,2022-07-28 19:49:42,1551.488
361,2022-07-28 19:50:51,1551.488
362,2022-07-28 19:51:59,1551.488
363,2022-07-28 19:53:08,1551.488
364,2022-07-28 19:54:16,1551.488
365,2022-07-28 19:55:25,1551.488
366,2022-07-28 19:56:33,1551.492
367,2022-07-28 19:57:42,1551.492
368,2022-07-28 19:58:51,1551.488
369,2022-07-28 19:59:59,1551.492
370,2022-07-28 20:01:08,1551.492
371,2022-07-28 20:02:16,1551.492
372,2022-07-28 20:03:25,1551.492
