,time,ctwl/nm,notch/dB,reflection/%,n_ac
162,2022/9/18 15:08:59,1555.7885,0.1971,4.44,1.365295E-7
163,2022/9/18 15:09:29,1555.8185,0.1910,4.30,1.365321E-7
164,2022/9/18 15:09:59,1555.8346,0.0986,2.24,1.365335E-7
165,2022/9/18 15:10:29,1555.8443,0.1589,3.59,1.365344E-7
166,2022/9/18 15:10:59,1555.8464,0.1684,3.80,1.365345E-7
167,2022/9/18 15:11:29,1555.8781,0.1133,2.58,1.365373E-7
168,2022/9/18 15:11:59,1555.8882,0.1057,2.40,1.365382E-7
169,2022/9/18 15:12:29,1555.8823,0.1750,3.95,1.365377E-7
170,2022/9/18 15:12:59,1555.9102,0.1829,4.12,1.365401E-7
171,2022/9/18 15:13:29,1555.9085,0.1900,4.28,1.365400E-7
172,2022/9/18 15:13:59,1555.9186,0.1802,4.06,1.365409E-7
173,2022/9/18 15:14:29,1555.927,0.0731,1.67,1.365416E-7
174,2022/9/18 15:14:59,1555.9701,0.1207,2.74,1.365454E-7
175,2022/9/18 15:15:29,1555.9803,0.1602,3.62,1.365463E-7
176,2022/9/18 15:15:59,1555.9955,0.1878,4.23,1.365476E-7
177,2022/9/18 15:16:29,1555.9982,0.1728,3.90,1.365479E-7
178,2022/9/18 15:16:59,1556.0153,0.1379,3.13,1.365494E-7
179,2022/9/18 15:17:29,1556.0052,0.1769,3.99,1.365485E-7
180,2022/9/18 15:17:59,1556.0046,0.1550,3.51,1.365484E-7
181,2022/9/18 15:18:29,1556.0444,0.1278,2.90,1.365519E-7
182,2022/9/18 15:18:59,1556.0672,0.1769,3.99,1.365539E-7
183,2022/9/18 15:19:29,1556.0825,0.1859,4.19,1.365553E-7
184,2022/9/18 15:19:59,1556.104,0.1186,2.69,1.365571E-7
185,2022/9/18 15:20:29,1556.1205,0.0985,2.24,1.365586E-7
186,2022/9/18 15:20:59,1556.1198,0.1652,3.73,1.365585E-7
187,2022/9/18 15:21:29,1556.1102,0.1549,3.50,1.365577E-7
188,2022/9/18 15:21:59,1556.1357,0.1089,2.48,1.365599E-7
189,2022/9/18 15:22:29,1556.1616,0.1774,4.00,1.365622E-7
190,2022/9/18 15:22:59,1556.1909,0.1608,3.63,1.365648E-7
191,2022/9/18 15:23:29,1556.2121,0.1803,4.07,1.365666E-7
192,2022/9/18 15:23:59,1556.2168,0.1529,3.46,1.365670E-7
193,2022/9/18 15:24:29,1556.2196,0.1597,3.61,1.365673E-7
194,2022/9/18 15:24:59,1556.2592,0.1600,3.62,1.365708E-7
195,2022/9/18 15:25:29,1556.2507,0.1594,3.60,1.365700E-7
196,2022/9/18 15:25:59,1556.2525,0.1032,2.35,1.365702E-7
197,2022/9/18 15:26:29,1556.2725,0.1244,2.82,1.365719E-7
198,2022/9/18 15:26:59,1556.2687,0.1542,3.49,1.365716E-7
199,2022/9/18 15:27:29,1556.2931,0.0834,1.90,1.365737E-7
200,2022/9/18 15:27:59,1556.2959,0.0602,1.38,1.365740E-7
201,2022/9/18 15:28:29,1556.3089,0.1373,3.11,1.365751E-7
202,2022/9/18 15:28:59,1556.3352,0.1457,3.30,1.365774E-7
203,2022/9/18 15:29:29,1556.3373,0.1718,3.88,1.365776E-7
204,2022/9/18 15:31:12,1556.3896,0.1529,3.46,1.365822E-7
205,2022/9/18 15:31:42,1556.398,0.1506,3.41,1.365829E-7
206,2022/9/18 15:32:12,1554.4975,0.0072,0.17,2.25960E-8
207,2022/9/18 15:32:42,1554.5311,0.0085,0.20,2.48036E-8
208,2022/9/18 15:33:12,1554.555,0.0062,0.14,2.02704E-8
209,2022/9/18 15:33:42,1556.4115,0.1616,3.65,1.365841E-7
210,2022/9/18 15:34:12,1556.4135,0.0269,0.62,5.49379E-8
211,2022/9/18 15:34:42,1556.4183,0.1492,3.38,1.365847E-7
