,time,ctwl/nm,notch/dB,reflection/%,n_ac
135,2022/9/18 14:55:29,1555.3965,0.2338,5.24,1.364951E-7
136,2022/9/18 14:55:59,1555.4055,0.2324,5.21,1.364958E-7
137,2022/9/18 14:56:29,1555.4159,0.2068,4.65,1.364968E-7
138,2022/9/18 14:56:59,1555.4385,0.2417,5.41,1.364987E-7
139,2022/9/18 14:57:29,1555.4585,0.1658,3.75,1.365005E-7
140,2022/9/18 14:57:59,1555.4675,0.2043,4.60,1.365013E-7
141,2022/9/18 14:58:29,1555.4826,0.1187,2.70,1.365026E-7
142,2022/9/18 14:58:59,1555.5019,0.2322,5.21,1.365043E-7
143,2022/9/18 14:59:29,1555.5124,0.2116,4.76,1.365052E-7
144,2022/9/18 14:59:59,1555.5157,0.1928,4.34,1.365055E-7
145,2022/9/18 15:00:29,1555.5217,0.1896,4.27,1.365060E-7
146,2022/9/18 15:00:59,1555.4522,0.2156,4.84,1.364999E-7
147,2022/9/18 15:01:29,1555.5753,0.2045,4.60,1.365107E-7
148,2022/9/18 15:01:59,1555.5929,0.1143,2.60,1.365123E-7
149,2022/9/18 15:02:29,1555.6089,0.2170,4.87,1.365137E-7
150,2022/9/18 15:02:59,1555.618,0.2080,4.68,1.365145E-7
151,2022/9/18 15:03:29,1555.6211,0.2062,4.64,1.365148E-7
152,2022/9/18 15:03:59,1555.6862,0.2161,4.85,1.365205E-7
153,2022/9/18 15:04:29,1555.6796,0.2214,4.97,1.365199E-7
154,2022/9/18 15:04:59,1555.6908,0.1940,4.37,1.365209E-7
155,2022/9/18 15:05:29,1555.7019,0.1489,3.37,1.365219E-7
156,2022/9/18 15:05:59,1555.7183,0.1960,4.41,1.365233E-7
157,2022/9/18 15:06:29,1555.7246,0.1483,3.36,1.365238E-7
158,2022/9/18 15:06:59,1555.7319,0.2144,4.82,1.365245E-7
159,2022/9/18 15:07:29,1555.7442,0.1936,4.36,1.365256E-7
160,2022/9/18 15:07:59,1555.6332,0.0625,1.43,1.365158E-7
161,2022/9/18 15:08:29,1555.7972,0.0952,2.17,1.365302E-7
162,2022/9/18 15:08:59,1555.8061,0.2006,4.51,1.365310E-7
163,2022/9/18 15:09:29,1555.8168,0.1932,4.35,1.365319E-7
164,2022/9/18 15:09:59,1555.8273,0.1011,2.30,1.365329E-7
165,2022/9/18 15:10:29,1555.8388,0.1613,3.65,1.365339E-7
166,2022/9/18 15:10:59,1555.8402,0.1780,4.02,1.365340E-7
167,2022/9/18 15:11:29,1555.8469,0.1826,4.12,1.365346E-7
168,2022/9/18 15:11:59,1555.8949,0.0891,2.03,1.365388E-7
169,2022/9/18 15:12:29,1555.8993,0.1824,4.11,1.365392E-7
170,2022/9/18 15:12:59,1555.9032,0.1936,4.36,1.365395E-7
171,2022/9/18 15:13:29,1555.9125,0.1936,4.36,1.365403E-7
172,2022/9/18 15:13:59,1555.9208,0.1816,4.10,1.365411E-7
173,2022/9/18 15:14:29,1555.9318,0.0788,1.80,1.365420E-7
174,2022/9/18 15:14:59,1555.9403,0.1733,3.91,1.365428E-7
175,2022/9/18 15:15:29,1555.9599,0.1629,3.68,1.365445E-7
176,2022/9/18 15:15:59,1555.9529,0.1895,4.27,1.365439E-7
177,2022/9/18 15:16:29,1555.9982,0.1770,3.99,1.365479E-7
178,2022/9/18 15:16:59,1556.0153,0.1461,3.31,1.365494E-7
179,2022/9/18 15:17:29,1556.0167,0.1789,4.04,1.365495E-7
180,2022/9/18 15:17:59,1556.0255,0.1597,3.61,1.365503E-7
181,2022/9/18 15:18:29,1556.0424,0.1297,2.94,1.365517E-7
182,2022/9/18 15:18:59,1556.0555,0.1808,4.08,1.365529E-7
183,2022/9/18 15:19:29,1556.078,0.1886,4.25,1.365549E-7
