,time,ctwl/nm,notch/dB,reflection/%,n_ac
149,2022/9/5 23:24:21,1549.227,0.5209,11.30,1.359536E-7
150,2022/9/5 23:24:51,1549.228,0.5585,12.07,1.359537E-7
151,2022/9/5 23:25:21,1549.2283,0.4845,10.56,1.359538E-7
152,2022/9/5 23:25:51,1549.2323,0.4044,8.89,1.359541E-7
153,2022/9/5 23:26:21,1549.2314,0.5425,11.74,1.359540E-7
154,2022/9/5 23:26:51,1549.2256,0.3790,8.36,1.359535E-7
155,2022/9/5 23:27:21,1549.2294,0.5800,12.50,1.359539E-7
156,2022/9/5 23:27:51,1549.2264,0.5608,12.11,1.359536E-7
157,2022/9/5 23:28:21,1549.2276,0.4645,10.14,1.359537E-7
158,2022/9/5 23:28:51,1549.2287,0.4435,9.71,1.359538E-7
159,2022/9/5 23:29:21,1549.231,0.5602,12.10,1.359540E-7
160,2022/9/5 23:29:51,1549.228,0.4835,10.54,1.359537E-7
161,2022/9/5 23:30:21,1549.2292,0.3935,8.66,1.359538E-7
162,2022/9/5 23:30:51,1549.231,0.5246,11.38,1.359540E-7
163,2022/9/5 23:31:21,1549.2296,0.5314,11.52,1.359539E-7
164,2022/9/5 23:31:51,1549.2314,0.4420,9.68,1.359540E-7
165,2022/9/5 23:32:21,1549.2316,0.5145,11.17,1.359541E-7
166,2022/9/5 23:32:51,1549.2292,0.4352,9.54,1.359538E-7
167,2022/9/5 23:33:21,1549.2335,0.5600,12.10,1.359542E-7
168,2022/9/5 23:33:51,1549.2374,0.4478,9.80,1.359546E-7
169,2022/9/5 23:34:21,1549.2341,0.4969,10.81,1.359543E-7
170,2022/9/5 23:34:51,1549.2349,0.4748,10.36,1.359543E-7
171,2022/9/5 23:35:21,1549.236,0.5528,11.95,1.359544E-7
172,2022/9/5 23:35:51,1549.2363,0.5144,11.17,1.359545E-7
173,2022/9/5 23:36:21,1549.2342,0.5073,11.02,1.359543E-7
174,2022/9/5 23:36:51,1549.2358,0.4999,10.87,1.359544E-7
175,2022/9/5 23:37:21,1549.2339,0.5243,11.37,1.359543E-7
176,2022/9/5 23:37:51,1549.2357,0.5081,11.04,1.359544E-7
177,2022/9/5 23:38:21,1549.2352,0.4891,10.65,1.359544E-7
178,2022/9/5 23:38:51,1549.2348,0.4403,9.64,1.359543E-7
179,2022/9/5 23:39:21,1549.2376,0.5085,11.05,1.359546E-7
180,2022/9/5 23:39:51,1549.2387,0.3682,8.13,1.359547E-7
